11.3000 155.0000 1.0000
11.3100 155.0000 1.0000
11.3200 174.0000 1.0000
11.3300 166.0000 1.0000
11.3400 156.0000 1.0000
11.3500 185.0000 1.0000
11.3600 160.0000 1.0000
11.3700 164.0000 1.0000
11.3800 161.0000 1.0000
11.3900 162.0000 1.0000
11.4000 161.0000 1.0000
11.4100 180.0000 1.0000
11.4200 165.0000 1.0000
11.4300 151.0000 1.0000
11.4400 176.0000 1.0000
11.4500 130.0000 1.0000
11.4600 151.0000 1.0000
11.4700 172.0000 1.0000
11.4800 159.0000 1.0000
11.4900 169.0000 1.0000
11.5000 171.0000 1.0000
11.5100 163.0000 1.0000
11.5200 169.0000 1.0000
11.5300 159.0000 1.0000
11.5400 188.0000 1.0000
11.5500 148.0000 1.0000
11.5600 146.0000 1.0000
11.5700 152.0000 1.0000
11.5800 156.0000 1.0000
11.5900 158.0000 1.0000
11.6000 161.0000 1.0000
11.6100 164.0000 1.0000
11.6200 159.0000 1.0000
11.6300 166.0000 1.0000
11.6400 173.0000 1.0000
11.6500 156.0000 1.0000
11.6600 164.0000 1.0000
11.6700 155.0000 1.0000
11.6800 164.0000 1.0000
11.6900 178.0000 1.0000
11.7000 186.0000 1.0000
11.7100 170.0000 1.0000
11.7200 176.0000 1.0000
11.7300 173.0000 1.0000
11.7400 155.0000 1.0000
11.7500 176.0000 1.0000
11.7600 160.0000 1.0000
11.7700 178.0000 1.0000
11.7800 159.0000 1.0000
11.7900 175.0000 1.0000
11.8000 157.0000 1.0000
11.8100 174.0000 1.0000
11.8200 164.0000 1.0000
11.8300 195.0000 1.0000
11.8400 177.0000 1.0000
11.8500 151.0000 1.0000
11.8600 160.0000 1.0000
11.8700 173.0000 1.0000
11.8800 177.0000 1.0000
11.8900 176.0000 1.0000
11.9000 167.0000 1.0000
11.9100 147.0000 1.0000
11.9200 159.0000 1.0000
11.9300 162.0000 1.0000
11.9400 176.0000 1.0000
11.9500 164.0000 1.0000
11.9600 175.0000 1.0000
11.9700 176.0000 1.0000
11.9800 191.0000 1.0000
11.9900 173.0000 1.0000
12.0000 165.0000 1.0000
12.0100 194.0000 1.0000
12.0200 164.0000 1.0000
12.0300 184.0000 1.0000
12.0400 149.0000 1.0000
12.0500 168.0000 1.0000
12.0600 144.0000 1.0000
12.0700 154.0000 1.0000
12.0800 168.0000 1.0000
12.0900 172.0000 1.0000
12.1000 157.0000 1.0000
12.1100 175.0000 1.0000
12.1200 183.0000 1.0000
12.1300 161.0000 1.0000
12.1400 175.0000 1.0000
12.1500 184.0000 1.0000
12.1600 164.0000 1.0000
12.1700 186.0000 1.0000
12.1800 144.0000 1.0000
12.1900 165.0000 1.0000
12.2000 179.0000 1.0000
12.2100 167.0000 1.0000
12.2200 188.0000 1.0000
12.2300 165.0000 1.0000
12.2400 149.0000 1.0000
12.2500 146.0000 1.0000
12.2600 188.0000 1.0000
12.2700 179.0000 1.0000
12.2800 158.0000 1.0000
12.2900 153.0000 1.0000
12.3000 149.0000 1.0000
12.3100 161.0000 1.0000
12.3200 161.0000 1.0000
12.3300 169.0000 1.0000
12.3400 169.0000 1.0000
12.3500 148.0000 1.0000
12.3600 180.0000 1.0000
12.3700 162.0000 1.0000
12.3800 162.0000 1.0000
12.3900 169.0000 1.0000
12.4000 173.0000 1.0000
12.4100 156.0000 1.0000
12.4200 166.0000 1.0000
12.4300 161.0000 1.0000
12.4400 172.0000 1.0000
12.4500 159.0000 1.0000
12.4600 161.0000 1.0000
12.4700 186.0000 1.0000
12.4800 187.0000 1.0000
12.4900 183.0000 1.0000
12.5000 169.0000 1.0000
12.5100 156.0000 1.0000
12.5200 194.0000 1.0000
12.5300 156.0000 1.0000
12.5400 153.0000 1.0000
12.5500 160.0000 1.0000
12.5600 176.0000 1.0000
12.5700 166.0000 1.0000
12.5800 160.0000 1.0000
12.5900 177.0000 1.0000
12.6000 171.0000 1.0000
12.6100 153.0000 1.0000
12.6200 160.0000 1.0000
12.6300 185.0000 1.0000
12.6400 162.0000 1.0000
12.6500 165.0000 1.0000
12.6600 174.0000 1.0000
12.6700 150.0000 1.0000
12.6800 202.0000 1.0000
12.6900 171.0000 1.0000
12.7000 174.0000 1.0000
12.7100 174.0000 1.0000
12.7200 182.0000 1.0000
12.7300 164.0000 1.0000
12.7400 171.0000 1.0000
12.7500 183.0000 1.0000
12.7600 173.0000 1.0000
12.7700 189.0000 1.0000
12.7800 162.0000 1.0000
12.7900 184.0000 1.0000
12.8000 159.0000 1.0000
12.8100 148.0000 1.0000
12.8200 174.0000 1.0000
12.8300 160.0000 1.0000
12.8400 175.0000 1.0000
12.8500 186.0000 1.0000
12.8600 178.0000 1.0000
12.8700 142.0000 1.0000
12.8800 176.0000 1.0000
12.8900 153.0000 1.0000
12.9000 172.0000 1.0000
12.9100 165.0000 1.0000
12.9200 158.0000 1.0000
12.9300 163.0000 1.0000
12.9400 168.0000 1.0000
12.9500 172.0000 1.0000
12.9600 180.0000 1.0000
12.9700 157.0000 1.0000
12.9800 176.0000 1.0000
12.9900 173.0000 1.0000
13.0000 180.0000 1.0000
13.0100 170.0000 1.0000
13.0200 169.0000 1.0000
13.0300 164.0000 1.0000
13.0400 181.0000 1.0000
13.0500 170.0000 1.0000
13.0600 158.0000 1.0000
13.0700 159.0000 1.0000
13.0800 178.0000 1.0000
13.0900 164.0000 1.0000
13.1000 175.0000 1.0000
13.1100 164.0000 1.0000
13.1200 172.0000 1.0000
13.1300 165.0000 1.0000
13.1400 146.0000 1.0000
13.1500 162.0000 1.0000
13.1600 166.0000 1.0000
13.1700 165.0000 1.0000
13.1800 176.0000 1.0000
13.1900 166.0000 1.0000
13.2000 161.0000 1.0000
13.2100 172.0000 1.0000
13.2200 170.0000 1.0000
13.2300 157.0000 1.0000
13.2400 164.0000 1.0000
13.2500 169.0000 1.0000
13.2600 172.0000 1.0000
13.2700 159.0000 1.0000
13.2800 164.0000 1.0000
13.2900 142.0000 1.0000
13.3000 172.0000 1.0000
13.3100 156.0000 1.0000
13.3200 162.0000 1.0000
13.3300 153.0000 1.0000
13.3400 160.0000 1.0000
13.3500 159.0000 1.0000
13.3600 181.0000 1.0000
13.3700 172.0000 1.0000
13.3800 154.0000 1.0000
13.3900 173.0000 1.0000
13.4000 174.0000 1.0000
13.4100 184.0000 1.0000
13.4200 172.0000 1.0000
13.4300 174.0000 1.0000
13.4400 153.0000 1.0000
13.4500 169.0000 1.0000
13.4600 154.0000 1.0000
13.4700 152.0000 1.0000
13.4800 135.0000 1.0000
13.4900 158.0000 1.0000
13.5000 152.0000 1.0000
13.5100 151.0000 1.0000
13.5200 171.0000 1.0000
13.5300 144.0000 1.0000
13.5400 140.0000 1.0000
13.5500 145.0000 1.0000
13.5600 152.0000 1.0000
13.5700 177.0000 1.0000
13.5800 150.0000 1.0000
13.5900 150.0000 1.0000
13.6000 133.0000 1.0000
13.6100 154.0000 1.0000
13.6200 185.0000 1.0000
13.6300 173.0000 1.0000
13.6400 146.0000 1.0000
13.6500 181.0000 1.0000
13.6600 172.0000 1.0000
13.6700 177.0000 1.0000
13.6800 165.0000 1.0000
13.6900 145.0000 1.0000
13.7000 141.0000 1.0000
13.7100 146.0000 1.0000
13.7200 179.0000 1.0000
13.7300 158.0000 1.0000
13.7400 161.0000 1.0000
13.7500 153.0000 1.0000
13.7600 157.0000 1.0000
13.7700 180.0000 1.0000
13.7800 141.0000 1.0000
13.7900 139.0000 1.0000
13.8000 165.0000 1.0000
13.8100 148.0000 1.0000
13.8200 142.0000 1.0000
13.8300 169.0000 1.0000
13.8400 139.0000 1.0000
13.8500 167.0000 1.0000
13.8600 164.0000 1.0000
13.8700 159.0000 1.0000
13.8800 180.0000 1.0000
13.8900 164.0000 1.0000
13.9000 175.0000 1.0000
13.9100 180.0000 1.0000
13.9200 157.0000 1.0000
13.9300 183.0000 1.0000
13.9400 163.0000 1.0000
13.9500 170.0000 1.0000
13.9600 171.0000 1.0000
13.9700 142.0000 1.0000
13.9800 154.0000 1.0000
13.9900 146.0000 1.0000
14.0000 180.0000 1.0000
14.0100 158.0000 1.0000
14.0200 156.0000 1.0000
14.0300 157.0000 1.0000
14.0400 168.0000 1.0000
14.0500 164.0000 1.0000
14.0600 162.0000 1.0000
14.0700 153.0000 1.0000
14.0800 142.0000 1.0000
14.0900 167.0000 1.0000
14.1000 167.0000 1.0000
14.1100 141.0000 1.0000
14.1200 167.0000 1.0000
14.1300 156.0000 1.0000
14.1400 158.0000 1.0000
14.1500 172.0000 1.0000
14.1600 187.0000 1.0000
14.1700 139.0000 1.0000
14.1800 167.0000 1.0000
14.1900 154.0000 1.0000
14.2000 165.0000 1.0000
14.2100 162.0000 1.0000
14.2200 171.0000 1.0000
14.2300 183.0000 1.0000
14.2400 135.0000 1.0000
14.2500 163.0000 1.0000
14.2600 119.0000 1.0000
14.2700 164.0000 1.0000
14.2800 151.0000 1.0000
14.2900 153.0000 1.0000
14.3000 150.0000 1.0000
14.3100 162.0000 1.0000
14.3200 162.0000 1.0000
14.3300 160.0000 1.0000
14.3400 135.0000 1.0000
14.3500 177.0000 1.0000
14.3600 138.0000 1.0000
14.3700 147.0000 1.0000
14.3800 162.0000 1.0000
14.3900 158.0000 1.0000
14.4000 165.0000 1.0000
14.4100 192.0000 1.0000
14.4200 157.0000 1.0000
14.4300 165.0000 1.0000
14.4400 173.0000 1.0000
14.4500 141.0000 1.0000
14.4600 178.0000 1.0000
14.4700 169.0000 1.0000
14.4800 161.0000 1.0000
14.4900 191.0000 1.0000
14.5000 147.0000 1.0000
14.5100 153.0000 1.0000
14.5200 169.0000 1.0000
14.5300 135.0000 1.0000
14.5400 142.0000 1.0000
14.5500 137.0000 1.0000
14.5600 152.0000 1.0000
14.5700 151.0000 1.0000
14.5800 170.0000 1.0000
14.5900 186.0000 1.0000
14.6000 156.0000 1.0000
14.6100 169.0000 1.0000
14.6200 150.0000 1.0000
14.6300 185.0000 1.0000
14.6400 170.0000 1.0000
14.6500 145.0000 1.0000
14.6600 142.0000 1.0000
14.6700 167.0000 1.0000
14.6800 162.0000 1.0000
14.6900 147.0000 1.0000
14.7000 168.0000 1.0000
14.7100 132.0000 1.0000
14.7200 152.0000 1.0000
14.7300 160.0000 1.0000
14.7400 161.0000 1.0000
14.7500 149.0000 1.0000
14.7600 169.0000 1.0000
14.7700 154.0000 1.0000
14.7800 161.0000 1.0000
14.7900 151.0000 1.0000
14.8000 163.0000 1.0000
14.8100 176.0000 1.0000
14.8200 139.0000 1.0000
14.8300 178.0000 1.0000
14.8400 160.0000 1.0000
14.8500 166.0000 1.0000
14.8600 154.0000 1.0000
14.8700 170.0000 1.0000
14.8800 159.0000 1.0000
14.8900 158.0000 1.0000
14.9000 148.0000 1.0000
14.9100 137.0000 1.0000
14.9200 168.0000 1.0000
14.9300 155.0000 1.0000
14.9400 173.0000 1.0000
14.9500 157.0000 1.0000
14.9600 153.0000 1.0000
14.9700 179.0000 1.0000
14.9800 155.0000 1.0000
14.9900 183.0000 1.0000
15.0000 164.0000 1.0000
15.0100 161.0000 1.0000
15.0200 148.0000 1.0000
15.0300 201.0000 1.0000
15.0400 160.0000 1.0000
15.0500 179.0000 1.0000
15.0600 159.0000 1.0000
15.0700 159.0000 1.0000
15.0800 168.0000 1.0000
15.0900 155.0000 1.0000
15.1000 143.0000 1.0000
15.1100 150.0000 1.0000
15.1200 154.0000 1.0000
15.1300 163.0000 1.0000
15.1400 175.0000 1.0000
15.1500 147.0000 1.0000
15.1600 174.0000 1.0000
15.1700 177.0000 1.0000
15.1800 154.0000 1.0000
15.1900 158.0000 1.0000
15.2000 156.0000 1.0000
15.2100 172.0000 1.0000
15.2200 157.0000 1.0000
15.2300 169.0000 1.0000
15.2400 169.0000 1.0000
15.2500 151.0000 1.0000
15.2600 156.0000 1.0000
15.2700 154.0000 1.0000
15.2800 153.0000 1.0000
15.2900 141.0000 1.0000
15.3000 173.0000 1.0000
15.3100 161.0000 1.0000
15.3200 150.0000 1.0000
15.3300 156.0000 1.0000
15.3400 153.0000 1.0000
15.3500 155.0000 1.0000
15.3600 163.0000 1.0000
15.3700 169.0000 1.0000
15.3800 180.0000 1.0000
15.3900 149.0000 1.0000
15.4000 151.0000 1.0000
15.4100 154.0000 1.0000
15.4200 166.0000 1.0000
15.4300 177.0000 1.0000
15.4400 178.0000 1.0000
15.4500 168.0000 1.0000
15.4600 164.0000 1.0000
15.4700 155.0000 1.0000
15.4800 159.0000 1.0000
15.4900 176.0000 1.0000
15.5000 157.0000 1.0000
15.5100 159.0000 1.0000
15.5200 175.0000 1.0000
15.5300 153.0000 1.0000
15.5400 175.0000 1.0000
15.5500 155.0000 1.0000
15.5600 168.0000 1.0000
15.5700 141.0000 1.0000
15.5800 157.0000 1.0000
15.5900 175.0000 1.0000
15.6000 145.0000 1.0000
15.6100 159.0000 1.0000
15.6200 170.0000 1.0000
15.6300 155.0000 1.0000
15.6400 178.0000 1.0000
15.6500 158.0000 1.0000
15.6600 167.0000 1.0000
15.6700 163.0000 1.0000
15.6800 174.0000 1.0000
15.6900 174.0000 1.0000
15.7000 158.0000 1.0000
15.7100 173.0000 1.0000
15.7200 187.0000 1.0000
15.7300 177.0000 1.0000
15.7400 139.0000 1.0000
15.7500 168.0000 1.0000
15.7600 152.0000 1.0000
15.7700 138.0000 1.0000
15.7800 170.0000 1.0000
15.7900 159.0000 1.0000
15.8000 147.0000 1.0000
15.8100 138.0000 1.0000
15.8200 151.0000 1.0000
15.8300 163.0000 1.0000
15.8400 170.0000 1.0000
15.8500 166.0000 1.0000
15.8600 157.0000 1.0000
15.8700 169.0000 1.0000
15.8800 155.0000 1.0000
15.8900 148.0000 1.0000
15.9000 175.0000 1.0000
15.9100 163.0000 1.0000
15.9200 160.0000 1.0000
15.9300 136.0000 1.0000
15.9400 162.0000 1.0000
15.9500 158.0000 1.0000
15.9600 145.0000 1.0000
15.9700 166.0000 1.0000
15.9800 156.0000 1.0000
15.9900 160.0000 1.0000
16.0000 162.0000 1.0000
16.0100 153.0000 1.0000
16.0200 160.0000 1.0000
16.0300 151.0000 1.0000
16.0400 185.0000 1.0000
16.0500 174.0000 1.0000
16.0600 157.0000 1.0000
16.0700 170.0000 1.0000
16.0800 169.0000 1.0000
16.0900 170.0000 1.0000
16.1000 165.0000 1.0000
16.1100 155.0000 1.0000
16.1200 168.0000 1.0000
16.1300 172.0000 1.0000
16.1400 166.0000 1.0000
16.1500 178.0000 1.0000
16.1600 162.0000 1.0000
16.1700 174.0000 1.0000
16.1800 173.0000 1.0000
16.1900 178.0000 1.0000
16.2000 172.0000 1.0000
16.2100 167.0000 1.0000
16.2200 160.0000 1.0000
16.2300 184.0000 1.0000
16.2400 161.0000 1.0000
16.2500 156.0000 1.0000
16.2600 146.0000 1.0000
16.2700 176.0000 1.0000
16.2800 164.0000 1.0000
16.2900 164.0000 1.0000
16.3000 140.0000 1.0000
16.3100 180.0000 1.0000
16.3200 190.0000 1.0000
16.3300 161.0000 1.0000
16.3400 192.0000 1.0000
16.3500 186.0000 1.0000
16.3600 177.0000 1.0000
16.3700 171.0000 1.0000
16.3800 184.0000 1.0000
16.3900 164.0000 1.0000
16.4000 171.0000 1.0000
16.4100 184.0000 1.0000
16.4200 162.0000 1.0000
16.4300 165.0000 1.0000
16.4400 167.0000 1.0000
16.4500 140.0000 1.0000
16.4600 158.0000 1.0000
16.4700 151.0000 1.0000
16.4800 165.0000 1.0000
16.4900 160.0000 1.0000
16.5000 137.0000 1.0000
16.5100 170.0000 1.0000
16.5200 170.0000 1.0000
16.5300 192.0000 1.0000
16.5400 159.0000 1.0000
16.5500 158.0000 1.0000
16.5600 142.0000 1.0000
16.5700 174.0000 1.0000
16.5800 175.0000 1.0000
16.5900 163.0000 1.0000
16.6000 164.0000 1.0000
16.6100 158.0000 1.0000
16.6200 169.0000 1.0000
16.6300 156.0000 1.0000
16.6400 165.0000 1.0000
16.6500 165.0000 1.0000
16.6600 179.0000 1.0000
16.6700 168.0000 1.0000
16.6800 153.0000 1.0000
16.6900 172.0000 1.0000
16.7000 166.0000 1.0000
16.7100 195.0000 1.0000
16.7200 160.0000 1.0000
16.7300 158.0000 1.0000
16.7400 175.0000 1.0000
16.7500 174.0000 1.0000
16.7600 167.0000 1.0000
16.7700 151.0000 1.0000
16.7800 156.0000 1.0000
16.7900 165.0000 1.0000
16.8000 183.0000 1.0000
16.8100 148.0000 1.0000
16.8200 168.0000 1.0000
16.8300 184.0000 1.0000
16.8400 152.0000 1.0000
16.8500 161.0000 1.0000
16.8600 145.0000 1.0000
16.8700 157.0000 1.0000
16.8800 164.0000 1.0000
16.8900 163.0000 1.0000
16.9000 170.0000 1.0000
16.9100 160.0000 1.0000
16.9200 194.0000 1.0000
16.9300 190.0000 1.0000
16.9400 181.0000 1.0000
16.9500 177.0000 1.0000
16.9600 175.0000 1.0000
16.9700 181.0000 1.0000
16.9800 169.0000 1.0000
16.9900 198.0000 1.0000
17.0000 156.0000 1.0000
17.0100 189.0000 1.0000
17.0200 178.0000 1.0000
17.0300 162.0000 1.0000
17.0400 155.0000 1.0000
17.0500 152.0000 1.0000
17.0600 172.0000 1.0000
17.0700 176.0000 1.0000
17.0800 155.0000 1.0000
17.0900 146.0000 1.0000
17.1000 170.0000 1.0000
17.1100 156.0000 1.0000
17.1200 182.0000 1.0000
17.1300 176.0000 1.0000
17.1400 183.0000 1.0000
17.1500 175.0000 1.0000
17.1600 173.0000 1.0000
17.1700 168.0000 1.0000
17.1800 189.0000 1.0000
17.1900 162.0000 1.0000
17.2000 156.0000 1.0000
17.2100 168.0000 1.0000
17.2200 178.0000 1.0000
17.2300 172.0000 1.0000
17.2400 151.0000 1.0000
17.2500 167.0000 1.0000
17.2600 142.0000 1.0000
17.2700 160.0000 1.0000
17.2800 173.0000 1.0000
17.2900 168.0000 1.0000
17.3000 151.0000 1.0000
17.3100 164.0000 1.0000
17.3200 172.0000 1.0000
17.3300 159.0000 1.0000
17.3400 169.0000 1.0000
17.3500 151.0000 1.0000
17.3600 171.0000 1.0000
17.3700 163.0000 1.0000
17.3800 166.0000 1.0000
17.3900 191.0000 1.0000
17.4000 173.0000 1.0000
17.4100 183.0000 1.0000
17.4200 172.0000 1.0000
17.4300 165.0000 1.0000
17.4400 170.0000 1.0000
17.4500 165.0000 1.0000
17.4600 177.0000 1.0000
17.4700 182.0000 1.0000
17.4800 171.0000 1.0000
17.4900 179.0000 1.0000
17.5000 176.0000 1.0000
17.5100 181.0000 1.0000
17.5200 194.0000 1.0000
17.5300 194.0000 1.0000
17.5400 171.0000 1.0000
17.5500 163.0000 1.0000
17.5600 182.0000 1.0000
17.5700 160.0000 1.0000
17.5800 163.0000 1.0000
17.5900 164.0000 1.0000
17.6000 174.0000 1.0000
17.6100 164.0000 1.0000
17.6200 167.0000 1.0000
17.6300 165.0000 1.0000
17.6400 205.0000 1.0000
17.6500 171.0000 1.0000
17.6600 170.0000 1.0000
17.6700 188.0000 1.0000
17.6800 178.0000 1.0000
17.6900 170.0000 1.0000
17.7000 170.0000 1.0000
17.7100 146.0000 1.0000
17.7200 153.0000 1.0000
17.7300 169.0000 1.0000
17.7400 160.0000 1.0000
17.7500 169.0000 1.0000
17.7600 171.0000 1.0000
17.7700 186.0000 1.0000
17.7800 176.0000 1.0000
17.7900 187.0000 1.0000
17.8000 186.0000 1.0000
17.8100 168.0000 1.0000
17.8200 165.0000 1.0000
17.8300 178.0000 1.0000
17.8400 186.0000 1.0000
17.8500 167.0000 1.0000
17.8600 185.0000 1.0000
17.8700 190.0000 1.0000
17.8800 180.0000 1.0000
17.8900 178.0000 1.0000
17.9000 169.0000 1.0000
17.9100 160.0000 1.0000
17.9200 146.0000 1.0000
17.9300 161.0000 1.0000
17.9400 183.0000 1.0000
17.9500 180.0000 1.0000
17.9600 189.0000 1.0000
17.9700 200.0000 1.0000
17.9800 187.0000 1.0000
17.9900 216.0000 1.0000
18.0000 166.0000 1.0000
18.0100 164.0000 1.0000
18.0200 183.0000 1.0000
18.0300 192.0000 1.0000
18.0400 178.0000 1.0000
18.0500 181.0000 1.0000
18.0600 165.0000 1.0000
18.0700 155.0000 1.0000
18.0800 157.0000 1.0000
18.0900 193.0000 1.0000
18.1000 184.0000 1.0000
18.1100 164.0000 1.0000
18.1200 174.0000 1.0000
18.1300 166.0000 1.0000
18.1400 187.0000 1.0000
18.1500 158.0000 1.0000
18.1600 148.0000 1.0000
18.1700 172.0000 1.0000
18.1800 174.0000 1.0000
18.1900 184.0000 1.0000
18.2000 149.0000 1.0000
18.2100 164.0000 1.0000
18.2200 174.0000 1.0000
18.2300 185.0000 1.0000
18.2400 170.0000 1.0000
18.2500 194.0000 1.0000
18.2600 179.0000 1.0000
18.2700 173.0000 1.0000
18.2800 176.0000 1.0000
18.2900 170.0000 1.0000
18.3000 166.0000 1.0000
18.3100 179.0000 1.0000
18.3200 179.0000 1.0000
18.3300 192.0000 1.0000
18.3400 182.0000 1.0000
18.3500 183.0000 1.0000
18.3600 193.0000 1.0000
18.3700 159.0000 1.0000
18.3800 178.0000 1.0000
18.3900 170.0000 1.0000
18.4000 170.0000 1.0000
18.4100 200.0000 1.0000
18.4200 175.0000 1.0000
18.4300 189.0000 1.0000
18.4400 192.0000 1.0000
18.4500 185.0000 1.0000
18.4600 165.0000 1.0000
18.4700 183.0000 1.0000
18.4800 164.0000 1.0000
18.4900 185.0000 1.0000
18.5000 146.0000 1.0000
18.5100 182.0000 1.0000
18.5200 176.0000 1.0000
18.5300 151.0000 1.0000
18.5400 171.0000 1.0000
18.5500 190.0000 1.0000
18.5600 188.0000 1.0000
18.5700 195.0000 1.0000
18.5800 191.0000 1.0000
18.5900 170.0000 1.0000
18.6000 189.0000 1.0000
18.6100 171.0000 1.0000
18.6200 163.0000 1.0000
18.6300 179.0000 1.0000
18.6400 172.0000 1.0000
18.6500 188.0000 1.0000
18.6600 179.0000 1.0000
18.6700 151.0000 1.0000
18.6800 189.0000 1.0000
18.6900 180.0000 1.0000
18.7000 181.0000 1.0000
18.7100 164.0000 1.0000
18.7200 198.0000 1.0000
18.7300 196.0000 1.0000
18.7400 184.0000 1.0000
18.7500 187.0000 1.0000
18.7600 200.0000 1.0000
18.7700 154.0000 1.0000
18.7800 178.0000 1.0000
18.7900 214.0000 1.0000
18.8000 197.0000 1.0000
18.8100 181.0000 1.0000
18.8200 164.0000 1.0000
18.8300 182.0000 1.0000
18.8400 176.0000 1.0000
18.8500 177.0000 1.0000
18.8600 172.0000 1.0000
18.8700 163.0000 1.0000
18.8800 182.0000 1.0000
18.8900 171.0000 1.0000
18.9000 178.0000 1.0000
18.9100 172.0000 1.0000
18.9200 194.0000 1.0000
18.9300 184.0000 1.0000
18.9400 170.0000 1.0000
18.9500 174.0000 1.0000
18.9600 185.0000 1.0000
18.9700 205.0000 1.0000
18.9800 160.0000 1.0000
18.9900 186.0000 1.0000
19.0000 177.0000 1.0000
19.0100 178.0000 1.0000
19.0200 173.0000 1.0000
19.0300 171.0000 1.0000
19.0400 192.0000 1.0000
19.0500 189.0000 1.0000
19.0600 187.0000 1.0000
19.0700 191.0000 1.0000
19.0800 178.0000 1.0000
19.0900 203.0000 1.0000
19.1000 169.0000 1.0000
19.1100 178.0000 1.0000
19.1200 158.0000 1.0000
19.1300 185.0000 1.0000
19.1400 187.0000 1.0000
19.1500 196.0000 1.0000
19.1600 167.0000 1.0000
19.1700 197.0000 1.0000
19.1800 186.0000 1.0000
19.1900 191.0000 1.0000
19.2000 175.0000 1.0000
19.2100 193.0000 1.0000
19.2200 169.0000 1.0000
19.2300 203.0000 1.0000
19.2400 184.0000 1.0000
19.2500 197.0000 1.0000
19.2600 204.0000 1.0000
19.2700 189.0000 1.0000
19.2800 188.0000 1.0000
19.2900 194.0000 1.0000
19.3000 210.0000 1.0000
19.3100 183.0000 1.0000
19.3200 167.0000 1.0000
