 WL        Abs       T%
 715.0  0.064269  86.244408
 716.0  0.064299  86.238373
 717.0  0.064404  86.217567
 718.0  0.064671  86.164688
 719.0  0.064807  86.137634
 720.0  0.064919  86.115410
 721.0  0.064969  86.105583
 722.0  0.065116  86.076416
 723.0  0.065394  86.021339
 724.0  0.065419  86.016403
 725.0  0.065582  85.984062
 726.0  0.065734  85.953979
 727.0  0.065813  85.938332
 728.0  0.066070  85.887589
 729.0  0.066135  85.874619
 730.0  0.066270  85.847969
 731.0  0.066415  85.819290
 732.0  0.066660  85.770828
 733.0  0.066713  85.760490
 734.0  0.066929  85.717873
 735.0  0.067063  85.691360
 736.0  0.067183  85.667702
 737.0  0.067415  85.621880
 738.0  0.067520  85.601181
 739.0  0.067652  85.575127
 740.0  0.067702  85.565376
 741.0  0.067887  85.528885
 742.0  0.068201  85.467049
 743.0  0.068270  85.453461
 744.0  0.068379  85.432167
 745.0  0.068567  85.395172
 746.0  0.068634  85.381927
 747.0  0.068794  85.350578
 748.0  0.068930  85.323730
 749.0  0.068987  85.312492
 750.0  0.069172  85.276321
 751.0  0.069336  85.244049
 752.0  0.069431  85.225471
 753.0  0.069605  85.191254
 754.0  0.069757  85.161377
 755.0  0.069941  85.125404
 756.0  0.070188  85.076958
 757.0  0.070115  85.091202
 758.0  0.070265  85.061897
 759.0  0.070496  85.016640
 760.0  0.070580  85.000183
 761.0  0.070639  84.988594
 762.0  0.070793  84.958595
 763.0  0.070882  84.941040
 764.0  0.071112  84.896095
 765.0  0.071268  84.865761
 766.0  0.071443  84.831551
 767.0  0.071598  84.801117
 768.0  0.071554  84.809875
 769.0  0.071664  84.788345
 770.0  0.071880  84.746254
 771.0  0.071893  84.743530
 772.0  0.072154  84.692673
 773.0  0.072158  84.691856
 774.0  0.072470  84.631088
 775.0  0.072591  84.607468
 776.0  0.072520  84.621376
 777.0  0.072860  84.555161
 778.0  0.072948  84.537941
 779.0  0.072970  84.533791
 780.0  0.073155  84.497711
 781.0  0.073216  84.485817
 782.0  0.073371  84.455742
 783.0  0.073519  84.426888
 784.0  0.073484  84.433655
 785.0  0.073600  84.411247
 786.0  0.073762  84.379761
 787.0  0.073785  84.375290
 788.0  0.073816  84.369247
 789.0  0.074198  84.295013
 790.0  0.074152  84.303917
 791.0  0.074348  84.265907
 792.0  0.073680  84.395653
 793.0  0.073918  84.349403
 794.0  0.074062  84.321487
 795.0  0.074094  84.315239
 796.0  0.074457  84.244751
 797.0  0.074425  84.250900
 798.0  0.074619  84.213303
 799.0  0.074799  84.178520
 800.0  0.074932  84.152740
 801.0  0.075147  84.110939
 802.0  0.075252  84.090652
 803.0  0.075300  84.081413
 804.0  0.075611  84.021133
 805.0  0.075749  83.994545
 806.0  0.075842  83.976631
 807.0  0.075907  83.963959
 808.0  0.075909  83.963493
 809.0  0.076117  83.923355
 810.0  0.076254  83.896843
 811.0  0.076329  83.882385
 812.0  0.076556  83.838600
 813.0  0.076849  83.782059
 814.0  0.076893  83.773598
 815.0  0.077071  83.739296
 816.0  0.077089  83.735825
 817.0  0.077376  83.680473
 818.0  0.077446  83.667053
 819.0  0.077439  83.668388
 820.0  0.077698  83.618500
 821.0  0.077872  83.584946
 822.0  0.077837  83.591721
 823.0  0.078067  83.547493
 824.0  0.078198  83.522247
 825.0  0.078308  83.501114
 826.0  0.078482  83.467537
 827.0  0.078431  83.477417
 828.0  0.078656  83.434235
 829.0  0.078630  83.439156
 830.0  0.078789  83.408539
 831.0  0.078976  83.372719
 832.0  0.079109  83.347160
 833.0  0.079169  83.335770
 834.0  0.079472  83.277618
 835.0  0.079606  83.251884
 836.0  0.079794  83.215851
 837.0  0.079893  83.196808
 838.0  0.080044  83.168015
 839.0  0.080126  83.152191
 840.0  0.080331  83.113083
 841.0  0.080288  83.121208
 842.0  0.080635  83.054932
 843.0  0.080819  83.019760
 844.0  0.080861  83.011650
 845.0  0.080990  82.986931
 846.0  0.081110  82.963989
 847.0  0.081256  82.936256
 848.0  0.081347  82.918823
 849.0  0.081379  82.912704
 850.0  0.081669  82.857368
 851.0  0.081553  82.879433
 852.0  0.081661  82.858803
 853.0  0.081903  82.812805
 854.0  0.081985  82.797119
 855.0  0.082191  82.757858
 856.0  0.082308  82.735512
 857.0  0.082503  82.698410
 858.0  0.082610  82.677940
 859.0  0.082813  82.639412
 860.0  0.082928  82.617569
 861.0  0.083016  82.600792
 862.0  0.083200  82.565788
 863.0  0.083319  82.543152
 864.0  0.083492  82.510330
 865.0  0.083578  82.493958
 866.0  0.083753  82.460632
 867.0  0.083872  82.438019
 868.0  0.083994  82.414879
 869.0  0.084073  82.399994
 870.0  0.084251  82.366257
