 WL        Abs       T%
 402.0  1.388826   4.084831
 403.0  1.386809   4.103849
 404.0  1.388333   4.089466
 405.0  1.388649   4.086493
 406.0  1.386802   4.103910
 407.0  1.388496   4.087936
 408.0  1.387300   4.099205
 409.0  1.386844   4.103518
 410.0  1.388434   4.088518
 411.0  1.387503   4.097295
 412.0  1.387196   4.100187
 413.0  1.388559   4.087344
 414.0  1.387321   4.099014
 415.0  1.388977   4.083412
 416.0  1.387773   4.094747
 417.0  1.385823   4.113173
 418.0  1.388435   4.088510
 419.0  1.387600   4.096375
 420.0  1.387435   4.097934
 421.0  1.388533   4.087584
 422.0  1.387079   4.101297
 423.0  1.387901   4.093544
 424.0  1.387500   4.097321
 425.0  1.386024   4.111269
 426.0  1.387830   4.094213
 427.0  1.386831   4.103637
 428.0  1.386865   4.103313
 429.0  1.388566   4.087278
 430.0  1.386431   4.107418
 431.0  1.386449   4.107249
 432.0  1.388232   4.090419
 433.0  1.385761   4.113759
 434.0  1.387047   4.101593
 435.0  1.387070   4.101380
 436.0  1.386503   4.106743
 437.0  1.388143   4.091263
 438.0  1.386184   4.109758
 439.0  1.386020   4.111306
 440.0  1.388003   4.092578
 441.0  1.387045   4.101620
 442.0  1.387352   4.098715
 443.0  1.388306   4.089726
 444.0  1.385443   4.116776
 445.0  1.387049   4.101580
 446.0  1.386674   4.105121
 447.0  1.385197   4.119102
 448.0  1.386694   4.104930
 449.0  1.385589   4.115390
 450.0  1.384263   4.127972
 451.0  1.383775   4.132613
 452.0  1.382578   4.144022
 453.0  1.384113   4.129400
 454.0  1.384508   4.125651
 455.0  1.382386   4.145858
 456.0  1.383576   4.134509
 457.0  1.383507   4.135165
 458.0  1.381483   4.154486
 459.0  1.382938   4.140592
 460.0  1.381396   4.155313
 461.0  1.381398   4.155299
 462.0  1.382114   4.148454
 463.0  1.380714   4.161849
 464.0  1.382201   4.147623
 465.0  1.382590   4.143907
 466.0  1.380795   4.161073
 467.0  1.383235   4.137753
 468.0  1.380735   4.161643
 469.0  1.381045   4.158673
 470.0  1.381600   4.153366
 471.0  1.381463   4.154672
 472.0  1.380992   4.159182
 473.0  1.382488   4.144878
 474.0  1.380856   4.160485
 475.0  1.382369   4.146016
 476.0  1.382083   4.148745
 477.0  1.381453   4.154771
 478.0  1.382853   4.141400
 479.0  1.380915   4.159921
 480.0  1.381909   4.150411
 481.0  1.382208   4.147555
 482.0  1.380815   4.160882
 483.0  1.381689   4.152514
 484.0  1.381387   4.155406
 485.0  1.380513   4.163774
 486.0  1.382133   4.148273
 487.0  1.382812   4.141790
 488.0  1.382406   4.145658
 489.0  1.383065   4.139380
 490.0  1.381812   4.151336
 491.0  1.382543   4.144352
 492.0  1.382104   4.148550
 493.0  1.381619   4.153182
 494.0  1.383686   4.133460
 495.0  1.382086   4.148716
 496.0  1.382890   4.141041
 497.0  1.382234   4.147305
 498.0  1.381414   4.155139
 499.0  1.382452   4.145225
 500.0  1.382634   4.143489
 501.0  1.382642   4.143413
 502.0  1.382893   4.141018
 503.0  1.382073   4.148847
 504.0  1.382926   4.140706
 505.0  1.383217   4.137931
 506.0  1.382887   4.141078
 507.0  1.383576   4.134506
 508.0  1.381003   4.159074
 509.0  1.383340   4.136757
 510.0  1.383568   4.134585
 511.0  1.383906   4.131367
 512.0  1.383374   4.136430
 513.0  1.383168   4.138392
 514.0  1.382365   4.146056
 515.0  1.383631   4.133987
 516.0  1.383911   4.131318
 517.0  1.382054   4.149026
 518.0  1.384873   4.122182
 519.0  1.384105   4.129475
 520.0  1.382861   4.141321
 521.0  1.384403   4.126647
 522.0  1.383549   4.134762
 523.0  1.383584   4.134429
 524.0  1.384032   4.130168
 525.0  1.383880   4.131613
 526.0  1.384178   4.128781
 527.0  1.384187   4.128694
 528.0  1.384558   4.125171
 529.0  1.384426   4.126422
 530.0  1.384810   4.122782
 531.0  1.384091   4.129610
 532.0  1.385502   4.116212
 533.0  1.384607   4.124709
 534.0  1.384991   4.121059
 535.0  1.386133   4.110241
 536.0  1.385866   4.112768
 537.0  1.385627   4.115033
 538.0  1.386362   4.108075
 539.0  1.385792   4.113469
 540.0  1.386977   4.102262
 541.0  1.387481   4.097499
 542.0  1.387147   4.100656
 543.0  1.387290   4.099308
 544.0  1.387004   4.102004
 545.0  1.388736   4.085672
 546.0  1.388223   4.090503
 547.0  1.388011   4.092500
 548.0  1.389174   4.081556
 549.0  1.389277   4.080589
 550.0  1.389671   4.076892
 551.0  1.390079   4.073063
 552.0  1.389218   4.081143
 553.0  1.389816   4.075530
 554.0  1.389962   4.074160
 555.0  1.388941   4.083752
 556.0  1.389716   4.076469
 557.0  1.389448   4.078981
 558.0  1.389351   4.079896
 559.0  1.389775   4.075916
 560.0  1.389516   4.078344
 561.0  1.389678   4.076822
 562.0  1.390098   4.072879
 563.0  1.389451   4.078956
 564.0  1.390709   4.067162
 565.0  1.390566   4.068494
 566.0  1.390424   4.069829
 567.0  1.390435   4.069725
 568.0  1.388979   4.083395
 569.0  1.387646   4.095942
 570.0  1.387975   4.092844
 571.0  1.387515   4.097182
 572.0  1.385791   4.113480
 573.0  1.386393   4.107781
 574.0  1.385631   4.114988
 575.0  1.385868   4.112745
 576.0  1.385959   4.111885
 577.0  1.386262   4.109019
 578.0  1.386739   4.104505
 579.0  1.386325   4.108417
 580.0  1.386324   4.108427
 581.0  1.387698   4.095451
 582.0  1.387551   4.096841
 583.0  1.388390   4.088937
 584.0  1.388853   4.084573
 585.0  1.389510   4.078403
 586.0  1.374744   4.219452
 587.0  1.374027   4.226418
 588.0  1.375479   4.212317
 589.0  1.376370   4.203683
 590.0  1.377542   4.192354
 591.0  1.376266   4.204690
 592.0  1.377691   4.190914
 593.0  1.378203   4.185978
 594.0  1.378332   4.184732
 595.0  1.379197   4.176414
 596.0  1.380296   4.165852
 597.0  1.379446   4.174015
 598.0  1.380532   4.163594
 599.0  1.381027   4.158845
 600.0  1.381312   4.156115
 601.0  1.381383   4.155442
 602.0  1.380658   4.162380
 603.0  1.381441   4.154886
 604.0  1.381880   4.150684
 605.0  1.382337   4.146322
 606.0  1.382709   4.142771
 607.0  1.382623   4.143589
 608.0  1.383562   4.134643
 609.0  1.383492   4.135308
 610.0  1.383444   4.135765
 611.0  1.384478   4.125929
 612.0  1.384892   4.122003
 613.0  1.384411   4.126566
 614.0  1.385349   4.117662
 615.0  1.385317   4.117966
 616.0  1.384997   4.121007
 617.0  1.386059   4.110943
 618.0  1.385954   4.111932
 619.0  1.386314   4.108524
 620.0  1.386198   4.109627
 621.0  1.385881   4.112621
 622.0  1.387013   4.101914
 623.0  1.387210   4.100053
 624.0  1.386980   4.102228
 625.0  1.387427   4.098009
 626.0  1.387637   4.096032
 627.0  1.387225   4.099919
 628.0  1.388087   4.091790
 629.0  1.387893   4.093617
 630.0  1.388058   4.092064
 631.0  1.388536   4.087560
 632.0  1.388257   4.090184
 633.0  1.388825   4.084840
 634.0  1.389263   4.080720
 635.0  1.388698   4.086033
 636.0  1.389552   4.078009
 637.0  1.389540   4.078116
 638.0  1.389364   4.079774
 639.0  1.389769   4.075971
 640.0  1.389472   4.078757
 641.0  1.390511   4.069016
 642.0  1.390273   4.071239
 643.0  1.390298   4.071011
 644.0  1.391251   4.062082
 645.0  1.390789   4.066411
 646.0  1.390644   4.067763
 647.0  1.391670   4.058171
 648.0  1.390763   4.066654
 649.0  1.391718   4.057724
 650.0  1.391840   4.056576
 651.0  1.391652   4.058338
 652.0  1.392483   4.050576
 653.0  1.392705   4.048505
 654.0  1.392752   4.048066
 655.0  1.393295   4.043015
 656.0  1.392893   4.046760
 657.0  1.393589   4.040275
 658.0  1.393669   4.039531
 659.0  1.393572   4.040436
 660.0  1.394343   4.033264
 661.0  1.394482   4.031973
 662.0  1.394774   4.029268
 663.0  1.395548   4.022089
 664.0  1.394959   4.027551
 665.0  1.394551   4.031333
 666.0  1.396177   4.016268
 667.0  1.394989   4.027271
 668.0  1.395925   4.018605
 669.0  1.396408   4.014138
 670.0  1.396372   4.014472
 671.0  1.396404   4.014175
 672.0  1.396653   4.011873
 673.0  1.396617   4.012201
 674.0  1.397684   4.002356
 675.0  1.397538   4.003704
 676.0  1.397487   4.004179
 677.0  1.398299   3.996697
 678.0  1.397412   4.004869
 679.0  1.398611   3.993823
 680.0  1.398713   3.992888
 681.0  1.398814   3.991961
 682.0  1.399628   3.984479
 683.0  1.399776   3.983128
 684.0  1.399471   3.985924
 685.0  1.400466   3.976804
 686.0  1.400058   3.980536
 687.0  1.400433   3.977106
 688.0  1.401696   3.965552
 689.0  1.400857   3.973222
 690.0  1.401932   3.963398
 691.0  1.401678   3.965721
 692.0  1.401528   3.967094
 693.0  1.402531   3.957935
 694.0  1.402119   3.961694
 695.0  1.402533   3.957918
 696.0  1.403783   3.946547
 697.0  1.403299   3.950945
 698.0  1.403664   3.947629
 699.0  1.403868   3.945769
 700.0  1.404273   3.942096
 701.0  1.404207   3.942692
 702.0  1.404726   3.937984
 703.0  1.404824   3.937096
 704.0  1.405648   3.929637
 705.0  1.405439   3.931522
 706.0  1.405781   3.928430
 707.0  1.406362   3.923174
 708.0  1.406448   3.922400
 709.0  1.407112   3.916404
 710.0  1.407428   3.913561
 711.0  1.407281   3.914883
 712.0  1.407314   3.914590
 713.0  1.407707   3.911045
 714.0  1.407847   3.909782
 715.0  1.408909   3.900241
 716.0  1.408728   3.901863
 717.0  1.409411   3.895727
 718.0  1.409777   3.892449
 719.0  1.410146   3.889147
 720.0  1.412445   3.868611
 721.0  1.410866   3.882697
 722.0  1.410445   3.886467
 723.0  1.411278   3.879017
 724.0  1.411274   3.879054
 725.0  1.411014   3.881380
 726.0  1.412845   3.865053
 727.0  1.412133   3.871395
 728.0  1.412719   3.866166
 729.0  1.413089   3.862882
 730.0  1.412484   3.868265
 731.0  1.414493   3.850412
 732.0  1.414504   3.850317
 733.0  1.414015   3.854649
 734.0  1.415096   3.845071
 735.0  1.415411   3.842281
 736.0  1.414822   3.847492
 737.0  1.415056   3.845419
 738.0  1.415656   3.840113
 739.0  1.415843   3.838462
 740.0  1.416952   3.828667
 741.0  1.416680   3.831067
 742.0  1.418316   3.816668
 743.0  1.417499   3.823851
 744.0  1.417604   3.822930
 745.0  1.418798   3.812434
 746.0  1.418202   3.817670
 747.0  1.418834   3.812117
 748.0  1.419911   3.802672
 749.0  1.419478   3.806467
 750.0  1.419923   3.802572
 751.0  1.420298   3.799285
 752.0  1.420266   3.799569
 753.0  1.420609   3.796566
 754.0  1.421620   3.787743
 755.0  1.421450   3.789221
 756.0  1.423032   3.775443
 757.0  1.421604   3.787878
 758.0  1.422836   3.777152
 759.0  1.423319   3.772950
 760.0  1.423795   3.768815
 761.0  1.424321   3.764258
 762.0  1.424329   3.764182
 763.0  1.423708   3.769573
 764.0  1.425444   3.754532
 765.0  1.424588   3.761940
 766.0  1.425567   3.753467
 767.0  1.426461   3.745753
 768.0  1.425485   3.754183
 769.0  1.427024   3.740902
 770.0  1.426337   3.746822
 771.0  1.426082   3.749018
 772.0  1.427093   3.740305
 773.0  1.427050   3.740679
 774.0  1.427356   3.738039
 775.0  1.429281   3.721509
 776.0  1.428063   3.731958
 777.0  1.429695   3.717959
 778.0  1.430770   3.708773
 779.0  1.429259   3.721697
 780.0  1.429940   3.715867
 781.0  1.431226   3.704881
 782.0  1.430529   3.710829
 783.0  1.431906   3.699080
 784.0  1.430412   3.711831
 785.0  1.431200   3.705099
 786.0  1.433414   3.686264
 787.0  1.432115   3.697301
 788.0  1.433030   3.689518
 789.0  1.434114   3.680321
 790.0  1.433214   3.687957
 791.0  1.433513   3.685418
 792.0  1.431777   3.700180
 793.0  1.433841   3.682640
 794.0  1.433809   3.682908
 795.0  1.434126   3.680223
 796.0  1.435234   3.670846
 797.0  1.434571   3.676452
 798.0  1.435090   3.672061
 799.0  1.435960   3.664711
 800.0  1.437317   3.653282
 801.0  1.436073   3.663763
 802.0  1.436653   3.658872
 803.0  1.436338   3.661524
 804.0  1.437834   3.648937
 805.0  1.437433   3.652307
 806.0  1.437273   3.653647
 807.0  1.438982   3.639304
 808.0  1.437728   3.649826
 809.0  1.439218   3.637327
 810.0  1.440373   3.627666
 811.0  1.438617   3.642364
 812.0  1.440598   3.625781
 813.0  1.440885   3.623388
 814.0  1.440678   3.625116
 815.0  1.442867   3.606894
 816.0  1.441391   3.619167
 817.0  1.442201   3.612427
 818.0  1.442887   3.606725
 819.0  1.442557   3.609466
 820.0  1.443515   3.601515
 821.0  1.444162   3.596150
 822.0  1.442931   3.606361
 823.0  1.444529   3.593116
 824.0  1.444916   3.589916
 825.0  1.444926   3.589831
 826.0  1.445815   3.582489
 827.0  1.445338   3.586431
 828.0  1.445293   3.586800
 829.0  1.446944   3.573192
 830.0  1.446742   3.574854
 831.0  1.447905   3.565292
 832.0  1.446954   3.573104
 833.0  1.447823   3.565965
 834.0  1.449573   3.551621
 835.0  1.449286   3.553975
 836.0  1.448310   3.561971
 837.0  1.450599   3.543247
 838.0  1.448706   3.558718
 839.0  1.451134   3.538878
 840.0  1.451248   3.537953
 841.0  1.450548   3.543657
 842.0  1.452518   3.527625
 843.0  1.452020   3.531671
 844.0  1.451413   3.536609
 845.0  1.453329   3.521043
 846.0  1.451979   3.532000
 847.0  1.453283   3.521410
 848.0  1.455470   3.503726
 849.0  1.454137   3.514494
 850.0  1.457075   3.490802
 851.0  1.457553   3.486961
 852.0  1.457781   3.485129
 853.0  1.458071   3.482807
 854.0  1.458015   3.483249
 855.0  1.458343   3.480626
 856.0  1.460002   3.467356
 857.0  1.459349   3.472570
 858.0  1.460440   3.463855
 859.0  1.459895   3.468208
 860.0  1.461452   3.455796
 861.0  1.461596   3.454647
 862.0  1.461778   3.453205
 863.0  1.461850   3.452631
 864.0  1.463082   3.442849
 865.0  1.462606   3.446626
 866.0  1.463194   3.441962
 867.0  1.463416   3.440204
 868.0  1.464339   3.432895
 869.0  1.464120   3.434628
 870.0  1.464641   3.430512
 871.0  1.464879   3.428637
 872.0  1.465403   3.424502
 873.0  1.465978   3.419968
 874.0  1.466592   3.415133
 875.0  1.467485   3.408120
 876.0  1.467328   3.409350
 877.0  1.467147   3.410777
 878.0  1.468132   3.403051
 879.0  1.468278   3.401905
 880.0  1.469144   3.395124
 881.0  1.469523   3.392165
 882.0  1.469585   3.391681
 883.0  1.469735   3.390513
 884.0  1.469822   3.389830
 885.0  1.470255   3.386454
 886.0  1.470639   3.383459
 887.0  1.471013   3.380550
 888.0  1.471362   3.377829
 889.0  1.472138   3.371798
 890.0  1.471704   3.375171
 891.0  1.472345   3.370196
 892.0  1.472561   3.368520
 893.0  1.473280   3.362945
 894.0  1.473283   3.362925
 895.0  1.474099   3.356614
 896.0  1.473506   3.361195
 897.0  1.474813   3.351094
 898.0  1.474255   3.355406
 899.0  1.474685   3.352088
 900.0  1.475840   3.343184
 901.0  1.475836   3.343210
 902.0  1.475937   3.342434
 903.0  1.475947   3.342358
 904.0  1.476820   3.335647
 905.0  1.477635   3.329395
 906.0  1.476607   3.337284
 907.0  1.477333   3.331705
 908.0  1.477068   3.333742
 909.0  1.478069   3.326065
 910.0  1.478100   3.325833
 911.0  1.479048   3.318577
 912.0  1.479017   3.318818
 913.0  1.479801   3.312829
 914.0  1.479620   3.314206
 915.0  1.480677   3.306150
 916.0  1.480708   3.305916
 917.0  1.480253   3.309385
 918.0  1.480798   3.305231
 919.0  1.480492   3.307561
 920.0  1.481356   3.300990
 921.0  1.481606   3.299089
 922.0  1.482288   3.293910
 923.0  1.482532   3.292060
 924.0  1.483286   3.286354
 925.0  1.483029   3.288297
 926.0  1.483253   3.286604
 927.0  1.483493   3.284782
 928.0  1.484527   3.276977
 929.0  1.483564   3.284250
 930.0  1.483966   3.281213
 931.0  1.484480   3.277330
 932.0  1.485063   3.272930
 933.0  1.486295   3.263657
 934.0  1.486186   3.264483
 935.0  1.486389   3.262956
 936.0  1.487076   3.257795
 937.0  1.486432   3.262631
 938.0  1.487269   3.256352
 939.0  1.486120   3.264979
 940.0  1.487969   3.251108
 941.0  1.488014   3.250768
 942.0  1.487752   3.252732
 943.0  1.488780   3.245038
 944.0  1.489092   3.242709
 945.0  1.488827   3.244690
 946.0  1.489325   3.240972
 947.0  1.490046   3.235591
 948.0  1.489831   3.237198
 949.0  1.490211   3.234362
 950.0  1.490135   3.234930
 951.0  1.490734   3.230472
 952.0  1.490113   3.235091
 953.0  1.490633   3.231223
 954.0  1.492153   3.219932
 955.0  1.491344   3.225941
 956.0  1.492444   3.217780
 957.0  1.492417   3.217979
 958.0  1.492559   3.216928
 959.0  1.492514   3.217262
 960.0  1.493979   3.206422
 961.0  1.493678   3.208650
 962.0  1.493564   3.209489
 963.0  1.493252   3.211797
 964.0  1.494190   3.204864
 965.0  1.494424   3.203142
 966.0  1.495439   3.195665
 967.0  1.494696   3.201132
 968.0  1.495779   3.193165
 969.0  1.494583   3.201970
 970.0  1.495929   3.192061
 971.0  1.494700   3.201107
 972.0  1.495735   3.193487
 973.0  1.495478   3.195374
 974.0  1.495865   3.192527
 975.0  1.497061   3.183754
 976.0  1.496994   3.184244
 977.0  1.496705   3.186359
 978.0  1.497831   3.178114
 979.0  1.498121   3.175991
 980.0  1.498870   3.170515
 981.0  1.499280   3.167522
 982.0  1.498280   3.174828
 983.0  1.500048   3.161930
 984.0  1.499512   3.165833
 985.0  1.499677   3.164632
 986.0  1.500829   3.156251
 987.0  1.500510   3.158567
 988.0  1.500317   3.159972
 989.0  1.501160   3.153843
 990.0  1.501127   3.154083
 991.0  1.501023   3.154839
 992.0  1.501477   3.151543
 993.0  1.501660   3.150210
 994.0  1.502568   3.143631
 995.0  1.503598   3.136189
 996.0  1.502923   3.141068
 997.0  1.502826   3.141770
 998.0  1.502788   3.142042
 999.0  1.503432   3.137384
1000.0  1.503533   3.136655
1001.0  1.503259   3.138638
1002.0  1.504899   3.126809
1003.0  1.505542   3.122178
1004.0  1.503919   3.133868
1005.0  1.505875   3.119788
1006.0  1.505654   3.121377
1007.0  1.504711   3.128162
1008.0  1.506382   3.116147
1009.0  1.504676   3.128413
1010.0  1.506464   3.115556
1011.0  1.506311   3.116660
1012.0  1.505491   3.122550
1013.0  1.507079   3.111152
1014.0  1.506553   3.114919
1015.0  1.506710   3.113795
1016.0  1.507326   3.109378
1017.0  1.506165   3.117706
1018.0  1.506772   3.113353
1019.0  1.506253   3.117075
1020.0  1.506369   3.116239
1021.0  1.508303   3.102396
1022.0  1.506163   3.117721
1023.0  1.508008   3.104504
1024.0  1.507749   3.106353
1025.0  1.507558   3.107724
1026.0  1.509103   3.096684
1027.0  1.508723   3.099399
1028.0  1.508647   3.099936
1029.0  1.509994   3.090335
1030.0  1.509670   3.092646
1031.0  1.509764   3.091975
1032.0  1.511422   3.080197
1033.0  1.509780   3.091863
1034.0  1.511622   3.078777
1035.0  1.511543   3.079338
1036.0  1.510044   3.089983
1037.0  1.512300   3.073971
1038.0  1.512066   3.075627
1039.0  1.512704   3.071112
1040.0  1.513813   3.063283
1041.0  1.511398   3.080365
1042.0  1.513206   3.067566
1043.0  1.515270   3.053021
1044.0  1.512587   3.071941
1045.0  1.513687   3.064173
1046.0  1.511831   3.077296
1047.0  1.511571   3.079135
1048.0  1.513542   3.065192
1049.0  1.512716   3.071027
1050.0  1.515288   3.052896
1051.0  1.512652   3.071480
1052.0  1.513926   3.062488
1053.0  1.516227   3.046301
1054.0  1.512928   3.069527
1055.0  1.516328   3.045595
1056.0  1.515446   3.051786
1057.0  1.514819   3.056196
1058.0  1.518486   3.030496
1059.0  1.515877   3.048760
1060.0  1.515244   3.053204
1061.0  1.517737   3.035732
1062.0  1.515012   3.054838
1063.0  1.517350   3.038433
1064.0  1.519193   3.025572
1065.0  1.515269   3.053028
1066.0  1.521449   3.009890
1067.0  1.518722   3.028854
1068.0  1.518266   3.032032
1069.0  1.520871   3.013903
1070.0  1.517224   3.039320
1071.0  1.518891   3.027674
1072.0  1.523084   2.998580
1073.0  1.517488   3.037467
1074.0  1.520480   3.016619
1075.0  1.523086   2.998571
1076.0  1.526863   2.972605
1077.0  1.520811   3.014318
1078.0  1.517634   3.036448
1079.0  1.523993   2.992315
1080.0  1.519003   3.026891
1081.0  1.518431   3.030884
1082.0  1.524305   2.990163
1083.0  1.518514   3.030302
1084.0  1.522386   3.003404
1085.0  1.523317   2.996976
1086.0  1.517051   3.040530
1087.0  1.519848   3.021008
1088.0  1.519868   3.020872
1089.0  1.516366   3.045325
1090.0  1.524816   2.986646
1091.0  1.518455   3.030712
1092.0  1.518993   3.026960
1093.0  1.527047   2.971344
1094.0  1.515993   3.047947
1095.0  1.519321   3.024677
1096.0  1.517232   3.039259
1097.0  1.505103   3.125341
1098.0  1.509629   3.092936
1099.0  1.508839   3.098569
1100.0  1.500280   3.160236
