 WL        Abs       T%
 457.0  1.558284   2.765130
 458.0  1.557359   2.771029
 459.0  1.558603   2.763104
 460.0  1.557697   2.768873
 461.0  1.556045   2.779425
 462.0  1.560458   2.751327
 463.0  1.557408   2.770713
 464.0  1.555906   2.780316
 465.0  1.559472   2.757581
 466.0  1.557470   2.770321
 467.0  1.558359   2.764653
 468.0  1.559312   2.758595
 469.0  1.557704   2.768829
 470.0  1.560513   2.750977
 471.0  1.558857   2.761488
 472.0  1.557267   2.771614
 473.0  1.561144   2.746984
 474.0  1.558571   2.763308
 475.0  1.559895   2.754896
 476.0  1.560663   2.750025
 477.0  1.559479   2.757532
 478.0  1.561397   2.745385
 479.0  1.560817   2.749050
 480.0  1.560581   2.750548
 481.0  1.562406   2.739013
 482.0  1.561138   2.747022
 483.0  1.560807   2.749119
 484.0  1.562155   2.740597
 485.0  1.560570   2.750615
 486.0  1.560854   2.748818
 487.0  1.563327   2.733208
 488.0  1.562428   2.738873
 489.0  1.562736   2.736933
 490.0  1.562093   2.740986
 491.0  1.562478   2.738558
 492.0  1.562962   2.735507
 493.0  1.562436   2.738822
 494.0  1.564806   2.723920
 495.0  1.563461   2.732369
 496.0  1.564857   2.723599
 497.0  1.564759   2.724210
 498.0  1.563571   2.731673
 499.0  1.565183   2.721555
 500.0  1.565621   2.718810
 501.0  1.563187   2.734089
 502.0  1.565488   2.719641
 503.0  1.565197   2.721466
 504.0  1.563960   2.729227
 505.0  1.566257   2.714832
 506.0  1.565004   2.722678
 507.0  1.566237   2.714956
 508.0  1.565001   2.722692
 509.0  1.564202   2.727708
 510.0  1.565234   2.721232
 511.0  1.566366   2.714151
 512.0  1.566046   2.716151
 513.0  1.567154   2.709233
 514.0  1.566544   2.713040
 515.0  1.566688   2.712139
 516.0  1.567722   2.705687
 517.0  1.567100   2.709567
 518.0  1.568846   2.698695
 519.0  1.567478   2.707209
 520.0  1.566936   2.710594
 521.0  1.568957   2.698006
 522.0  1.568784   2.699081
 523.0  1.566967   2.710400
 524.0  1.569636   2.693792
 525.0  1.568405   2.701439
 526.0  1.569392   2.695305
 527.0  1.569824   2.692626
 528.0  1.568658   2.699862
 529.0  1.569681   2.693511
 530.0  1.572188   2.678009
 531.0  1.570889   2.686033
 532.0  1.571295   2.683522
 533.0  1.570058   2.691175
 534.0  1.570138   2.690681
 535.0  1.572166   2.678146
 536.0  1.570898   2.685976
 537.0  1.572679   2.674985
 538.0  1.572448   2.676409
 539.0  1.571815   2.680308
 540.0  1.572762   2.674472
 541.0  1.572346   2.677033
 542.0  1.571281   2.683609
 543.0  1.573772   2.668262
 544.0  1.572612   2.675396
 545.0  1.572469   2.676274
 546.0  1.573475   2.670082
 547.0  1.573487   2.670013
 548.0  1.574890   2.661398
 549.0  1.574396   2.664428
 550.0  1.574800   2.661950
 551.0  1.575790   2.655889
 552.0  1.574150   2.665935
 553.0  1.577453   2.645736
 554.0  1.576913   2.649029
 555.0  1.575337   2.658659
 556.0  1.575990   2.654669
 557.0  1.577861   2.643255
 558.0  1.576309   2.652720
 559.0  1.577765   2.643837
 560.0  1.578236   2.640973
 561.0  1.578334   2.640379
 562.0  1.578748   2.637859
 563.0  1.577936   2.642796
 564.0  1.578565   2.638972
 565.0  1.579457   2.633561
 566.0  1.578148   2.641509
 567.0  1.580164   2.629275
 568.0  1.579490   2.633358
 569.0  1.578405   2.639948
 570.0  1.580591   2.626692
 571.0  1.579767   2.631681
 572.0  1.581206   2.622976
 573.0  1.581575   2.620748
 574.0  1.579834   2.631274
 575.0  1.582511   2.615107
 576.0  1.581392   2.621851
 577.0  1.582385   2.615860
 578.0  1.582298   2.616388
 579.0  1.582732   2.613771
 580.0  1.581951   2.618477
 581.0  1.584049   2.605862
 582.0  1.583350   2.610054
 583.0  1.583315   2.610267
 584.0  1.585531   2.596982
 585.0  1.584384   2.603848
 586.0  1.586716   2.589906
 587.0  1.587483   2.585336
 588.0  1.588141   2.581419
 589.0  1.588250   2.580773
 590.0  1.589290   2.574599
 591.0  1.589916   2.570895
 592.0  1.590513   2.567362
 593.0  1.589056   2.575987
 594.0  1.590515   2.567350
 595.0  1.588722   2.577972
 596.0  1.591086   2.563977
 597.0  1.590554   2.567117
 598.0  1.590745   2.565993
 599.0  1.591172   2.563469
 600.0  1.590547   2.567158
 601.0  1.590221   2.569091
 602.0  1.591054   2.564167
 603.0  1.590977   2.564620
 604.0  1.591241   2.563061
 605.0  1.591954   2.558858
 606.0  1.591981   2.558695
 607.0  1.592698   2.554479
 608.0  1.592027   2.558424
 609.0  1.591874   2.559328
 610.0  1.593087   2.552192
 611.0  1.592926   2.553135
 612.0  1.593883   2.547515
 613.0  1.594170   2.545835
 614.0  1.593537   2.549544
 615.0  1.595383   2.538733
 616.0  1.594448   2.544202
 617.0  1.595139   2.540162
 618.0  1.597245   2.527872
 619.0  1.595448   2.538352
 620.0  1.597088   2.528787
 621.0  1.595959   2.535369
 622.0  1.596231   2.533783
 623.0  1.597427   2.526810
 624.0  1.597834   2.524448
 625.0  1.597827   2.524488
 626.0  1.597882   2.524166
 627.0  1.598422   2.521032
 628.0  1.599017   2.517580
 629.0  1.598977   2.517808
 630.0  1.598989   2.517743
 631.0  1.600521   2.508876
 632.0  1.600601   2.508410
 633.0  1.600388   2.509641
 634.0  1.600871   2.506856
 635.0  1.601306   2.504343
 636.0  1.601368   2.503988
 637.0  1.602047   2.500076
 638.0  1.601836   2.501290
 639.0  1.602087   2.499847
 640.0  1.603352   2.492574
 641.0  1.602514   2.497386
 642.0  1.604722   2.484721
 643.0  1.604719   2.484741
 644.0  1.602479   2.497589
 645.0  1.604275   2.487282
 646.0  1.603886   2.489509
 647.0  1.605855   2.478248
 648.0  1.605714   2.479052
 649.0  1.605198   2.482000
 650.0  1.605967   2.477612
 651.0  1.606211   2.476220
 652.0  1.604787   2.484353
 653.0  1.607331   2.469843
 654.0  1.607254   2.470277
 655.0  1.606770   2.473035
 656.0  1.608052   2.465745
 657.0  1.607719   2.467636
 658.0  1.608582   2.462739
 659.0  1.608484   2.463290
 660.0  1.608568   2.462817
 661.0  1.609836   2.455635
 662.0  1.608998   2.460378
 663.0  1.609428   2.457943
 664.0  1.611001   2.449058
 665.0  1.610494   2.451917
 666.0  1.610307   2.452974
 667.0  1.611176   2.448073
 668.0  1.610987   2.449134
 669.0  1.611033   2.448876
 670.0  1.611243   2.447695
 671.0  1.611519   2.446138
 672.0  1.612567   2.440243
 673.0  1.612554   2.440315
 674.0  1.613188   2.436756
 675.0  1.613952   2.432474
 676.0  1.613158   2.436925
 677.0  1.613116   2.437160
 678.0  1.614121   2.431527
 679.0  1.613060   2.437473
 680.0  1.615133   2.425868
 681.0  1.615580   2.423370
 682.0  1.615019   2.426503
 683.0  1.616047   2.420768
 684.0  1.615347   2.424672
 685.0  1.616778   2.416696
 686.0  1.617558   2.412358
 687.0  1.616055   2.420720
 688.0  1.617114   2.414826
 689.0  1.617771   2.411174
 690.0  1.617397   2.413255
 691.0  1.618517   2.407039
 692.0  1.618902   2.404907
 693.0  1.619185   2.403337
 694.0  1.619306   2.402668
 695.0  1.618802   2.405459
 696.0  1.620253   2.397435
 697.0  1.619990   2.398890
 698.0  1.620153   2.397986
 699.0  1.621181   2.392318
 700.0  1.621073   2.392911
 701.0  1.620807   2.394382
 702.0  1.621527   2.390415
 703.0  1.620601   2.395513
 704.0  1.622027   2.387664
 705.0  1.622845   2.383168
 706.0  1.621537   2.390360
 707.0  1.622722   2.383843
 708.0  1.623729   2.378327
 709.0  1.624173   2.375895
 710.0  1.624063   2.376496
 711.0  1.624844   2.372226
 712.0  1.623410   2.380071
 713.0  1.624827   2.372320
 714.0  1.624744   2.372774
 715.0  1.625148   2.370565
 716.0  1.626324   2.364155
 717.0  1.624758   2.372695
 718.0  1.626372   2.363894
 719.0  1.628004   2.355030
 720.0  1.626395   2.363769
 721.0  1.627498   2.357771
 722.0  1.627386   2.358379
 723.0  1.627209   2.359341
 724.0  1.627944   2.355352
 725.0  1.627115   2.359856
 726.0  1.629118   2.348993
 727.0  1.629836   2.345114
 728.0  1.628271   2.353582
 729.0  1.630402   2.342062
 730.0  1.629779   2.345422
 731.0  1.630142   2.343461
 732.0  1.631151   2.338024
 733.0  1.630291   2.342656
 734.0  1.631909   2.333948
 735.0  1.631723   2.334949
 736.0  1.630754   2.340163
 737.0  1.631660   2.335287
 738.0  1.632578   2.330352
 739.0  1.631052   2.338559
 740.0  1.633553   2.325128
 741.0  1.632518   2.330674
 742.0  1.633354   2.326193
 743.0  1.634607   2.319494
 744.0  1.634803   2.318444
 745.0  1.633060   2.327769
 746.0  1.634571   2.319683
 747.0  1.633631   2.324711
 748.0  1.635288   2.315861
 749.0  1.634038   2.322531
 750.0  1.634814   2.318387
 751.0  1.635526   2.314588
 752.0  1.634513   2.319997
 753.0  1.636122   2.311418
 754.0  1.636661   2.308548
 755.0  1.637257   2.305381
 756.0  1.637255   2.305392
 757.0  1.637867   2.302147
 758.0  1.636522   2.309289
 759.0  1.637629   2.303407
 760.0  1.636609   2.308824
 761.0  1.637483   2.304182
 762.0  1.638290   2.299908
 763.0  1.637466   2.304272
 764.0  1.636749   2.308082
 765.0  1.639087   2.295688
 766.0  1.638489   2.298851
 767.0  1.639289   2.294623
 768.0  1.639322   2.294447
 769.0  1.640303   2.289269
 770.0  1.640649   2.287448
 771.0  1.640180   2.289918
 772.0  1.639523   2.293386
 773.0  1.641463   2.283163
 774.0  1.638951   2.296406
 775.0  1.641388   2.283556
 776.0  1.641256   2.284253
 777.0  1.640612   2.287639
 778.0  1.641559   2.282661
 779.0  1.641675   2.282047
 780.0  1.640202   2.289802
 781.0  1.642212   2.279228
 782.0  1.642658   2.276892
 783.0  1.642149   2.279557
 784.0  1.642359   2.278457
 785.0  1.640881   2.286226
 786.0  1.644197   2.268836
 787.0  1.642828   2.276001
 788.0  1.643242   2.273829
 789.0  1.644751   2.265942
 790.0  1.643195   2.274075
 791.0  1.640345   2.289048
 792.0  1.641457   2.283196
 793.0  1.643058   2.274795
 794.0  1.643685   2.271509
 795.0  1.641420   2.283388
 796.0  1.643249   2.273791
 797.0  1.644378   2.267890
 798.0  1.642233   2.279119
 799.0  1.644163   2.269014
 800.0  1.643664   2.271621
 801.0  1.643702   2.271424
 802.0  1.645180   2.263704
 803.0  1.643042   2.274879
 804.0  1.644235   2.268638
 805.0  1.645008   2.264600
 806.0  1.644399   2.267781
 807.0  1.645036   2.264456
 808.0  1.644353   2.268023
 809.0  1.643057   2.274801
 810.0  1.645704   2.260978
 811.0  1.644314   2.268227
 812.0  1.643848   2.270660
 813.0  1.646402   2.257343
 814.0  1.643910   2.270337
 815.0  1.646310   2.257823
 816.0  1.647635   2.250946
 817.0  1.646321   2.257767
 818.0  1.647316   2.252599
 819.0  1.644734   2.266032
 820.0  1.645357   2.262783
 821.0  1.648203   2.248005
 822.0  1.645451   2.262293
 823.0  1.646303   2.257859
 824.0  1.647157   2.253425
 825.0  1.645428   2.262412
 826.0  1.648353   2.247230
 827.0  1.647863   2.249765
 828.0  1.646457   2.257060
 829.0  1.648414   2.246913
 830.0  1.647250   2.252940
 831.0  1.646824   2.255154
 832.0  1.649498   2.241310
 833.0  1.646915   2.254680
 834.0  1.648248   2.247768
 835.0  1.650520   2.236043
 836.0  1.647276   2.252807
 837.0  1.649136   2.243180
 838.0  1.648048   2.248807
 839.0  1.648567   2.246120
 840.0  1.651331   2.231868
 841.0  1.646775   2.255406
 842.0  1.650734   2.234941
 843.0  1.651632   2.230323
 844.0  1.648609   2.245905
 845.0  1.650254   2.237412
 846.0  1.650528   2.236000
 847.0  1.649436   2.241629
 848.0  1.651334   2.231853
 849.0  1.650072   2.238349
 850.0  1.653515   2.220675
 851.0  1.650622   2.235515
 852.0  1.651429   2.231365
 853.0  1.652300   2.226894
 854.0  1.651555   2.230720
 855.0  1.652466   2.226046
 856.0  1.652778   2.224446
 857.0  1.653213   2.222222
 858.0  1.653649   2.219991
 859.0  1.653649   2.219988
 860.0  1.653103   2.222781
 861.0  1.653638   2.220044
 862.0  1.654761   2.214311
 863.0  1.654678   2.214736
 864.0  1.655244   2.211854
 865.0  1.655319   2.211468
 866.0  1.655396   2.211080
 867.0  1.655460   2.210754
 868.0  1.654403   2.216137
 869.0  1.655490   2.210601
 870.0  1.656606   2.204925
 871.0  1.655569   2.210195
 872.0  1.656130   2.207343
 873.0  1.656183   2.207073
 874.0  1.656834   2.203770
 875.0  1.657400   2.200900
 876.0  1.657442   2.200684
 877.0  1.657460   2.200593
 878.0  1.658117   2.197268
 879.0  1.658664   2.194501
 880.0  1.658634   2.194653
 881.0  1.659047   2.192567
 882.0  1.658942   2.193096
 883.0  1.659495   2.190306
 884.0  1.658845   2.193589
 885.0  1.659884   2.188347
 886.0  1.660878   2.183343
 887.0  1.660712   2.184178
 888.0  1.661097   2.182240
 889.0  1.660379   2.185855
 890.0  1.661306   2.181193
 891.0  1.661606   2.179685
 892.0  1.661275   2.181350
 893.0  1.662440   2.175506
 894.0  1.663653   2.169439
 895.0  1.661978   2.177821
 896.0  1.663361   2.170895
 897.0  1.663556   2.169923
 898.0  1.662822   2.173590
 899.0  1.663495   2.170224
 900.0  1.662926   2.173069
 901.0  1.664751   2.163958
 902.0  1.665490   2.160280
 903.0  1.664329   2.166065
 904.0  1.664663   2.164397
 905.0  1.665543   2.160017
 906.0  1.664729   2.164068
 907.0  1.665523   2.160117
 908.0  1.665907   2.158207
 909.0  1.665742   2.159025
 910.0  1.666644   2.154548
 911.0  1.666010   2.157694
 912.0  1.667075   2.152411
 913.0  1.666667   2.154432
 914.0  1.667371   2.150942
 915.0  1.668082   2.147423
 916.0  1.667955   2.148054
 917.0  1.667757   2.149033
 918.0  1.668369   2.146005
 919.0  1.668325   2.146226
 920.0  1.668834   2.143709
 921.0  1.669810   2.138899
 922.0  1.668814   2.143811
 923.0  1.669121   2.142295
 924.0  1.669503   2.140410
 925.0  1.669074   2.142526
 926.0  1.670712   2.134461
 927.0  1.670342   2.136280
 928.0  1.669866   2.138623
 929.0  1.670099   2.137477
 930.0  1.671296   2.131590
 931.0  1.671215   2.131990
 932.0  1.671193   2.132100
 933.0  1.671123   2.132443
 934.0  1.672513   2.125627
 935.0  1.672530   2.125542
 936.0  1.672331   2.126517
 937.0  1.671973   2.128272
 938.0  1.672616   2.125121
 939.0  1.672240   2.126963
 940.0  1.673964   2.118535
 941.0  1.674113   2.117812
 942.0  1.673188   2.122324
 943.0  1.673542   2.120595
 944.0  1.673138   2.122570
 945.0  1.674497   2.115936
 946.0  1.674548   2.115689
 947.0  1.675370   2.111690
 948.0  1.675502   2.111045
 949.0  1.673269   2.121931
 950.0  1.675415   2.111470
 951.0  1.675831   2.109450
 952.0  1.675279   2.112133
 953.0  1.675903   2.109100
 954.0  1.676415   2.106614
 955.0  1.674810   2.114412
 956.0  1.677739   2.100202
 957.0  1.677212   2.102754
 958.0  1.676264   2.107345
 959.0  1.676590   2.105766
 960.0  1.674850   2.114220
 961.0  1.676723   2.105123
 962.0  1.676985   2.103849
 963.0  1.677992   2.098977
 964.0  1.678096   2.098477
 965.0  1.679059   2.093830
 966.0  1.678249   2.097739
 967.0  1.678543   2.096317
 968.0  1.677752   2.100138
 969.0  1.678607   2.096011
 970.0  1.679398   2.092193
 971.0  1.676865   2.104431
 972.0  1.678519   2.096431
 973.0  1.677819   2.099817
 974.0  1.678996   2.094133
 975.0  1.678677   2.095668
 976.0  1.678135   2.098288
 977.0  1.679567   2.091382
 978.0  1.679674   2.090865
 979.0  1.680233   2.088173
 980.0  1.680304   2.087833
 981.0  1.679235   2.092978
 982.0  1.680046   2.089077
 983.0  1.679917   2.089698
 984.0  1.680442   2.087170
 985.0  1.681293   2.083086
 986.0  1.679822   2.090153
 987.0  1.681017   2.084411
 988.0  1.683026   2.074791
 989.0  1.681146   2.083789
 990.0  1.681172   2.083664
 991.0  1.682476   2.077420
 992.0  1.679379   2.092283
 993.0  1.681908   2.080138
 994.0  1.682656   2.076558
 995.0  1.682079   2.079317
 996.0  1.681682   2.081219
 997.0  1.682122   2.079113
 998.0  1.681885   2.080249
 999.0  1.682582   2.076911
1000.0  1.682474   2.077427
1001.0  1.683572   2.072185
1002.0  1.684219   2.069099
1003.0  1.682454   2.077524
1004.0  1.684745   2.066595
1005.0  1.683100   2.074435
1006.0  1.683187   2.074019
1007.0  1.684919   2.065767
1008.0  1.683372   2.073139
1009.0  1.683810   2.071045
1010.0  1.683797   2.071111
1011.0  1.682717   2.076265
1012.0  1.683833   2.070938
1013.0  1.684158   2.069388
1014.0  1.682980   2.075008
1015.0  1.685550   2.062767
1016.0  1.682024   2.079584
1017.0  1.684026   2.070015
1018.0  1.682322   2.078157
1019.0  1.682712   2.076289
1020.0  1.683966   2.070304
1021.0  1.682090   2.079265
1022.0  1.683232   2.073804
1023.0  1.684500   2.067760
1024.0  1.682615   2.076752
1025.0  1.684485   2.067832
1026.0  1.683060   2.074625
1027.0  1.681769   2.080802
1028.0  1.684293   2.068746
1029.0  1.681538   2.081910
1030.0  1.683895   2.070641
1031.0  1.684899   2.065862
1032.0  1.682136   2.079045
1033.0  1.683870   2.070763
1034.0  1.683866   2.070778
1035.0  1.683177   2.074068
1036.0  1.685866   2.061264
1037.0  1.682894   2.075419
1038.0  1.684212   2.069131
1039.0  1.685902   2.061093
1040.0  1.681059   2.084208
1041.0  1.684166   2.069351
1042.0  1.682794   2.075896
1043.0  1.683404   2.072983
1044.0  1.684448   2.068008
1045.0  1.683117   2.074354
1046.0  1.683161   2.074146
1047.0  1.685570   2.062673
1048.0  1.681834   2.080493
1049.0  1.685747   2.061829
1050.0  1.680901   2.084968
1051.0  1.684783   2.066414
1052.0  1.684781   2.066422
1053.0  1.681192   2.083569
1054.0  1.685754   2.061796
1055.0  1.684242   2.068986
1056.0  1.681691   2.081178
1057.0  1.685187   2.064492
1058.0  1.681505   2.082069
1059.0  1.684109   2.069620
1060.0  1.685640   2.062340
1061.0  1.680957   2.084697
1062.0  1.684370   2.068380
1063.0  1.683958   2.070341
1064.0  1.681629   2.081475
1065.0  1.684644   2.067075
1066.0  1.681275   2.083171
1067.0  1.681865   2.080344
1068.0  1.687409   2.053957
1069.0  1.681639   2.081425
1070.0  1.683110   2.074389
1071.0  1.686053   2.060380
1072.0  1.679089   2.093683
1073.0  1.684253   2.068934
1074.0  1.683695   2.071598
1075.0  1.679962   2.089481
1076.0  1.699772   1.996308
1077.0  1.678826   2.094951
1078.0  1.685903   2.061088
1079.0  1.678731   2.095408
1080.0  1.681276   2.083166
1081.0  1.684057   2.069872
1082.0  1.676318   2.107087
1083.0  1.683702   2.071563
1084.0  1.681760   2.080847
1085.0  1.677422   2.101737
1086.0  1.683985   2.070212
1087.0  1.681414   2.082502
1088.0  1.680423   2.087262
1089.0  1.685399   2.063482
1090.0  1.677401   2.101835
1091.0  1.683340   2.073289
1092.0  1.685787   2.061643
1093.0  1.675448   2.111310
1094.0  1.686992   2.055927
1095.0  1.677746   2.100168
1096.0  1.679723   2.090630
1097.0  1.692462   2.030198
1098.0  1.683128   2.074304
1099.0  1.685200   2.064431
1100.0  1.687780   2.052202
