 WL        Abs       T%
 402.0  4.305351   0.004950
 403.0  4.011698   0.009734
 404.0  3.842505   0.014371
 405.0  3.848907   0.014161
 406.0  3.730116   0.018616
 407.0  3.639048   0.022959
 408.0  4.042615   0.009065
 409.0  3.570660   0.026874
 410.0  3.751702   0.017713
 411.0  3.659441   0.021906
 412.0  3.362991   0.043352
 413.0  3.326634   0.047137
 414.0  3.196600   0.063592
 415.0  3.146347   0.071393
 416.0  3.101838   0.079097
 417.0  2.968806   0.107447
 418.0  2.895423   0.127226
 419.0  2.898176   0.126422
 420.0  2.800647   0.158253
 421.0  2.760282   0.173667
 422.0  2.705078   0.197207
 423.0  2.633050   0.232782
 424.0  2.611984   0.244352
 425.0  2.546682   0.284000
 426.0  2.495423   0.319578
 427.0  2.469372   0.339335
 428.0  2.416433   0.383325
 429.0  2.377167   0.419597
 430.0  2.352165   0.444462
 431.0  2.302725   0.498052
 432.0  2.274053   0.532044
 433.0  2.246464   0.566939
 434.0  2.202849   0.626832
 435.0  2.173080   0.671306
 436.0  2.144574   0.716846
 437.0  2.112414   0.771944
 438.0  2.094988   0.803549
 439.0  2.060148   0.870667
 440.0  2.039006   0.914100
 441.0  2.019464   0.956172
 442.0  1.994209   1.013424
 443.0  1.976062   1.056668
 444.0  1.955881   1.106927
 445.0  1.932097   1.169239
 446.0  1.921687   1.197605
 447.0  1.900984   1.256076
 448.0  1.885148   1.302723
 449.0  1.873989   1.336629
 450.0  1.852314   1.405031
 451.0  1.833111   1.468551
 452.0  1.818718   1.518035
 453.0  1.805099   1.566394
 454.0  1.787120   1.632599
 455.0  1.780439   1.657910
 456.0  1.767313   1.708785
 457.0  1.751577   1.771834
 458.0  1.747723   1.787626
 459.0  1.734038   1.844853
 460.0  1.724903   1.884069
 461.0  1.718069   1.913951
 462.0  1.706943   1.963616
 463.0  1.700496   1.992984
 464.0  1.692435   2.030321
 465.0  1.681896   2.080193
 466.0  1.678625   2.095920
 467.0  1.669317   2.141327
 468.0  1.661854   2.178442
 469.0  1.657493   2.200427
 470.0  1.650030   2.238564
 471.0  1.644272   2.268445
 472.0  1.639584   2.293061
 473.0  1.631459   2.336367
 474.0  1.628224   2.353834
 475.0  1.623517   2.379487
 476.0  1.617056   2.415148
 477.0  1.613455   2.435256
 478.0  1.609123   2.459671
 479.0  1.603426   2.492150
 480.0  1.601164   2.505165
 481.0  1.594940   2.541325
 482.0  1.591135   2.563688
 483.0  1.589453   2.573635
 484.0  1.583710   2.607893
 485.0  1.580813   2.625350
 486.0  1.577884   2.643116
 487.0  1.576823   2.649583
 488.0  1.572385   2.676792
 489.0  1.568470   2.701031
 490.0  1.565837   2.717458
 491.0  1.562372   2.739225
 492.0  1.560043   2.753955
 493.0  1.555756   2.781274
 494.0  1.554421   2.789840
 495.0  1.552194   2.804179
 496.0  1.550114   2.817644
 497.0  1.545610   2.847016
 498.0  1.543818   2.858789
 499.0  1.542878   2.864986
 500.0  1.539214   2.889255
 501.0  1.538812   2.891933
 502.0  1.535214   2.915990
 503.0  1.532663   2.933170
 504.0  1.530905   2.945069
 505.0  1.527668   2.967099
 506.0  1.525943   2.978908
 507.0  1.525725   2.980400
 508.0  1.523430   2.996194
 509.0  1.522133   3.005159
 510.0  1.518858   3.027905
 511.0  1.519515   3.023328
 512.0  1.516559   3.043974
 513.0  1.515066   3.054455
 514.0  1.513448   3.065857
 515.0  1.511148   3.082139
 516.0  1.508257   3.102721
 517.0  1.508735   3.099307
 518.0  1.507993   3.104607
 519.0  1.505832   3.120094
 520.0  1.505129   3.125152
 521.0  1.504061   3.132844
 522.0  1.502993   3.140558
 523.0  1.502621   3.143250
 524.0  1.500289   3.160175
 525.0  1.498300   3.174677
 526.0  1.497244   3.182408
 527.0  1.496167   3.190313
 528.0  1.496953   3.184539
 529.0  1.494643   3.201523
 530.0  1.492282   3.218980
 531.0  1.493015   3.213551
 532.0  1.491458   3.225091
 533.0  1.490350   3.233327
 534.0  1.490019   3.235794
 535.0  1.489823   3.237254
 536.0  1.490448   3.232601
 537.0  1.488458   3.247446
 538.0  1.486845   3.259530
 539.0  1.486722   3.260456
 540.0  1.485582   3.269021
 541.0  1.485955   3.266215
 542.0  1.487206   3.256825
 543.0  1.486410   3.262797
 544.0  1.488632   3.246149
 545.0  1.489029   3.243178
 546.0  1.488790   3.244964
 547.0  1.489812   3.237341
 548.0  1.489520   3.239515
 549.0  1.487683   3.253249
 550.0  1.488731   3.245406
 551.0  1.487503   3.254593
 552.0  1.485888   3.266719
 553.0  1.485462   3.269929
 554.0  1.483298   3.286260
 555.0  1.482955   3.288855
 556.0  1.480767   3.305466
 557.0  1.479344   3.316319
 558.0  1.479083   3.318312
 559.0  1.477874   3.327561
 560.0  1.475382   3.346711
 561.0  1.474405   3.354250
 562.0  1.472273   3.370750
 563.0  1.471785   3.374545
 564.0  1.470345   3.385747
 565.0  1.468708   3.398540
 566.0  1.468011   3.403999
 567.0  1.466280   3.417588
 568.0  1.463215   3.441797
 569.0  1.459892   3.468230
 570.0  1.456605   3.494581
 571.0  1.454980   3.507680
 572.0  1.452106   3.530969
 573.0  1.450239   3.546181
 574.0  1.449515   3.552103
 575.0  1.449852   3.549340
 576.0  1.447987   3.564620
 577.0  1.449265   3.554144
 578.0  1.449117   3.555355
 579.0  1.449036   3.556017
 580.0  1.449487   3.552325
 581.0  1.450494   3.544100
 582.0  1.450774   3.541817
 583.0  1.451356   3.537070
 584.0  1.451625   3.534880
 585.0  1.451887   3.532755
 586.0  1.404448   3.940509
 587.0  1.404395   3.940986
 588.0  1.404577   3.939332
 589.0  1.403563   3.948544
 590.0  1.404722   3.938018
 591.0  1.405209   3.933604
 592.0  1.404621   3.938933
 593.0  1.405164   3.934011
 594.0  1.405219   3.933515
 595.0  1.406561   3.921376
 596.0  1.405671   3.929426
 597.0  1.405477   3.931179
 598.0  1.406070   3.925812
 599.0  1.404602   3.939110
 600.0  1.405119   3.934425
 601.0  1.403700   3.947302
 602.0  1.403282   3.951100
 603.0  1.403703   3.947268
 604.0  1.403663   3.947636
 605.0  1.403855   3.945887
 606.0  1.404311   3.941748
 607.0  1.403805   3.946346
 608.0  1.403443   3.949632
 609.0  1.403559   3.948576
 610.0  1.401995   3.962826
 611.0  1.402210   3.960869
 612.0  1.401614   3.966301
 613.0  1.401235   3.969769
 614.0  1.401490   3.967438
 615.0  1.401129   3.970736
 616.0  1.400620   3.975393
 617.0  1.400478   3.976695
 618.0  1.400213   3.979124
 619.0  1.400091   3.980237
 620.0  1.400261   3.978683
 621.0  1.399135   3.989011
 622.0  1.399177   3.988619
 623.0  1.397928   4.000113
 624.0  1.397002   4.008649
 625.0  1.397469   4.004344
 626.0  1.396285   4.015268
 627.0  1.396241   4.015682
 628.0  1.396170   4.016331
 629.0  1.395357   4.023858
 630.0  1.395308   4.024314
 631.0  1.395371   4.023731
 632.0  1.393931   4.037093
 633.0  1.394191   4.034676
 634.0  1.393109   4.044743
 635.0  1.392288   4.052393
 636.0  1.392765   4.047948
 637.0  1.392198   4.053236
 638.0  1.391913   4.055902
 639.0  1.391704   4.057847
 640.0  1.390172   4.072190
 641.0  1.390914   4.065240
 642.0  1.389965   4.074131
 643.0  1.389591   4.077646
 644.0  1.389917   4.074581
 645.0  1.389465   4.078828
 646.0  1.387970   4.092888
 647.0  1.388382   4.089009
 648.0  1.387124   4.100866
 649.0  1.387338   4.098853
 650.0  1.387115   4.100956
 651.0  1.385899   4.112457
 652.0  1.386022   4.111287
 653.0  1.385851   4.112906
 654.0  1.384933   4.121606
 655.0  1.385121   4.119826
 656.0  1.385028   4.120712
 657.0  1.383699   4.133342
 658.0  1.384191   4.128660
 659.0  1.382386   4.145856
 660.0  1.382707   4.142787
 661.0  1.382594   4.143868
 662.0  1.381853   4.150942
 663.0  1.381949   4.150027
 664.0  1.381030   4.158820
 665.0  1.380350   4.165338
 666.0  1.380584   4.163088
 667.0  1.380818   4.160848
 668.0  1.380143   4.167325
 669.0  1.379649   4.172061
 670.0  1.378669   4.181491
 671.0  1.378796   4.180266
 672.0  1.378382   4.184258
 673.0  1.377742   4.190423
 674.0  1.377927   4.188643
 675.0  1.376870   4.198851
 676.0  1.377243   4.195245
 677.0  1.377455   4.193193
 678.0  1.376667   4.200809
 679.0  1.376685   4.200636
 680.0  1.375949   4.207764
 681.0  1.375260   4.214444
 682.0  1.375155   4.215463
 683.0  1.374732   4.219573
 684.0  1.374009   4.226603
 685.0  1.373886   4.227799
 686.0  1.373887   4.227790
 687.0  1.373473   4.231814
 688.0  1.373834   4.228305
 689.0  1.373164   4.234829
 690.0  1.373080   4.235647
 691.0  1.373463   4.231920
 692.0  1.372334   4.242928
 693.0  1.371845   4.247711
 694.0  1.371248   4.253558
 695.0  1.371124   4.254774
 696.0  1.371469   4.251391
 697.0  1.370508   4.260808
 698.0  1.370908   4.256886
 699.0  1.371436   4.251710
 700.0  1.369776   4.267999
 701.0  1.370345   4.262405
