Sample Name, 35.65
Time, 2000/00/01 00:00:00
Operator, Windows User
Lamp, 255
Slit,0.0
Scan From, 1100.0nm
Scan To, 190.0nm
Scan Step, 1.0nm
Sample Filter, 5
memo, 
411.0, 1.3584, 4.38
412.0, 1.3544, 4.42
413.0, 1.3460, 4.51
414.0, 1.3365, 4.61
415.0, 1.3291, 4.69
416.0, 1.3161, 4.83
417.0, 1.3053, 4.95
418.0, 1.2934, 5.09
419.0, 1.2786, 5.26
420.0, 1.2662, 5.42
421.0, 1.2510, 5.61
422.0, 1.2357, 5.81
423.0, 1.2215, 6.00
424.0, 1.2047, 6.24
425.0, 1.1879, 6.49
426.0, 1.1717, 6.74
427.0, 1.1533, 7.03
428.0, 1.1367, 7.30
429.0, 1.1201, 7.58
430.0, 1.1013, 7.92
431.0, 1.0842, 8.24
432.0, 1.0662, 8.59
433.0, 1.0484, 8.95
434.0, 1.0332, 9.26
435.0, 1.0157, 9.64
436.0, 0.9999, 10.00
437.0, 0.9840, 10.38
438.0, 0.9677, 10.77
439.0, 0.9531, 11.14
440.0, 0.9387, 11.52
441.0, 0.9244, 11.90
442.0, 0.9119, 12.25
443.0, 0.8984, 12.64
444.0, 0.8860, 13.00
445.0, 0.8748, 13.34
446.0, 0.8628, 13.72
447.0, 0.8528, 14.03
448.0, 0.8430, 14.35
449.0, 0.8319, 14.73
450.0, 0.8227, 15.04
451.0, 0.8169, 15.24
452.0, 0.8067, 15.61
453.0, 0.7972, 15.95
454.0, 0.7879, 16.30
455.0, 0.7799, 16.60
456.0, 0.7716, 16.92
457.0, 0.7638, 17.23
458.0, 0.7572, 17.49
459.0, 0.7503, 17.77
460.0, 0.7434, 18.05
461.0, 0.7374, 18.31
462.0, 0.7305, 18.60
463.0, 0.7249, 18.84
464.0, 0.7192, 19.09
465.0, 0.7135, 19.34
466.0, 0.7090, 19.54
467.0, 0.7041, 19.77
468.0, 0.6995, 19.98
469.0, 0.6957, 20.15
470.0, 0.6914, 20.35
471.0, 0.6877, 20.53
472.0, 0.6840, 20.70
473.0, 0.6795, 20.92
474.0, 0.6757, 21.10
475.0, 0.6718, 21.29
476.0, 0.6682, 21.47
477.0, 0.6656, 21.60
478.0, 0.6623, 21.76
479.0, 0.6596, 21.90
480.0, 0.6571, 22.02
481.0, 0.6541, 22.18
482.0, 0.6519, 22.29
483.0, 0.6497, 22.40
484.0, 0.6471, 22.54
485.0, 0.6451, 22.64
486.0, 0.6426, 22.77
487.0, 0.6410, 22.85
488.0, 0.6391, 22.96
489.0, 0.6369, 23.07
490.0, 0.6353, 23.16
491.0, 0.6331, 23.28
492.0, 0.6316, 23.35
493.0, 0.6299, 23.45
494.0, 0.6282, 23.54
495.0, 0.6267, 23.62
496.0, 0.6252, 23.70
497.0, 0.6237, 23.79
498.0, 0.6220, 23.88
499.0, 0.6207, 23.95
500.0, 0.6195, 24.02
501.0, 0.6183, 24.08
502.0, 0.6168, 24.17
503.0, 0.6160, 24.21
504.0, 0.6146, 24.29
505.0, 0.6134, 24.36
506.0, 0.6127, 24.40
507.0, 0.6118, 24.45
508.0, 0.6108, 24.50
509.0, 0.6099, 24.55
510.0, 0.6085, 24.63
511.0, 0.6077, 24.68
512.0, 0.6070, 24.72
513.0, 0.6058, 24.79
514.0, 0.6049, 24.84
515.0, 0.6042, 24.87
516.0, 0.6033, 24.93
517.0, 0.6025, 24.97
518.0, 0.6019, 25.01
519.0, 0.6011, 25.05
520.0, 0.6007, 25.08
521.0, 0.5998, 25.13
522.0, 0.5992, 25.17
523.0, 0.5984, 25.21
524.0, 0.5977, 25.25
525.0, 0.5971, 25.29
526.0, 0.5968, 25.31
527.0, 0.5961, 25.34
528.0, 0.5957, 25.37
529.0, 0.5952, 25.40
530.0, 0.5945, 25.44
531.0, 0.5941, 25.46
532.0, 0.5938, 25.48
533.0, 0.5935, 25.50
534.0, 0.5930, 25.53
535.0, 0.5921, 25.58
536.0, 0.5916, 25.61
537.0, 0.5911, 25.64
538.0, 0.5907, 25.66
539.0, 0.5902, 25.69
540.0, 0.5898, 25.71
541.0, 0.5896, 25.73
542.0, 0.5893, 25.75
543.0, 0.5889, 25.77
544.0, 0.5889, 25.77
545.0, 0.5883, 25.81
546.0, 0.5878, 25.83
547.0, 0.5877, 25.84
548.0, 0.5871, 25.88
549.0, 0.5866, 25.91
550.0, 0.5866, 25.91
551.0, 0.5862, 25.93
552.0, 0.5859, 25.95
553.0, 0.5855, 25.97
554.0, 0.5850, 26.00
555.0, 0.5848, 26.01
556.0, 0.5842, 26.05
557.0, 0.5837, 26.08
558.0, 0.5837, 26.08
559.0, 0.5833, 26.10
560.0, 0.5829, 26.13
561.0, 0.5829, 26.13
562.0, 0.5824, 26.16
563.0, 0.5824, 26.16
564.0, 0.5822, 26.17
565.0, 0.5821, 26.18
566.0, 0.5818, 26.19
567.0, 0.5815, 26.21
568.0, 0.5815, 26.21
569.0, 0.5816, 26.21
570.0, 0.5816, 26.20
571.0, 0.5815, 26.21
572.0, 0.5812, 26.23
573.0, 0.5808, 26.25
574.0, 0.5808, 26.26
575.0, 0.5805, 26.27
576.0, 0.5806, 26.26
577.0, 0.5807, 26.26
578.0, 0.5803, 26.29
579.0, 0.5803, 26.29
580.0, 0.5801, 26.29
581.0, 0.5796, 26.32
582.0, 0.5797, 26.32
583.0, 0.5794, 26.34
584.0, 0.5791, 26.35
585.0, 0.5794, 26.34
586.0, 0.5813, 26.22
587.0, 0.5811, 26.24
588.0, 0.5808, 26.25
589.0, 0.5808, 26.25
590.0, 0.5806, 26.27
591.0, 0.5802, 26.29
592.0, 0.5803, 26.29
593.0, 0.5802, 26.29
594.0, 0.5799, 26.31
595.0, 0.5793, 26.35
596.0, 0.5793, 26.35
597.0, 0.5787, 26.38
598.0, 0.5787, 26.38
599.0, 0.5785, 26.39
600.0, 0.5784, 26.40
601.0, 0.5778, 26.43
602.0, 0.5769, 26.49
603.0, 0.5768, 26.50
604.0, 0.5764, 26.52
605.0, 0.5765, 26.51
606.0, 0.5762, 26.53
607.0, 0.5761, 26.54
608.0, 0.5759, 26.56
609.0, 0.5757, 26.57
610.0, 0.5756, 26.57
611.0, 0.5754, 26.59
612.0, 0.5753, 26.59
613.0, 0.5753, 26.59
614.0, 0.5750, 26.61
615.0, 0.5749, 26.61
616.0, 0.5748, 26.62
617.0, 0.5744, 26.64
618.0, 0.5744, 26.64
619.0, 0.5742, 26.65
620.0, 0.5740, 26.67
621.0, 0.5739, 26.68
622.0, 0.5738, 26.68
623.0, 0.5737, 26.69
624.0, 0.5736, 26.69
625.0, 0.5733, 26.71
626.0, 0.5732, 26.71
627.0, 0.5732, 26.72
628.0, 0.5730, 26.73
629.0, 0.5730, 26.73
630.0, 0.5727, 26.75
631.0, 0.5724, 26.77
632.0, 0.5724, 26.77
633.0, 0.5722, 26.78
634.0, 0.5722, 26.78
635.0, 0.5720, 26.79
636.0, 0.5717, 26.81
637.0, 0.5717, 26.81
638.0, 0.5713, 26.83
639.0, 0.5711, 26.85
640.0, 0.5711, 26.84
641.0, 0.5709, 26.86
642.0, 0.5708, 26.86
643.0, 0.5707, 26.87
644.0, 0.5704, 26.89
645.0, 0.5702, 26.90
646.0, 0.5701, 26.91
647.0, 0.5700, 26.91
648.0, 0.5697, 26.93
649.0, 0.5695, 26.94
650.0, 0.5693, 26.96
651.0, 0.5692, 26.97
652.0, 0.5691, 26.97
653.0, 0.5689, 26.98
654.0, 0.5688, 26.99
655.0, 0.5684, 27.01
656.0, 0.5682, 27.03
657.0, 0.5681, 27.03
658.0, 0.5678, 27.05
659.0, 0.5676, 27.06
660.0, 0.5675, 27.07
661.0, 0.5673, 27.08
662.0, 0.5670, 27.10
663.0, 0.5669, 27.11
664.0, 0.5667, 27.12
665.0, 0.5666, 27.12
666.0, 0.5663, 27.14
667.0, 0.5661, 27.16
668.0, 0.5659, 27.17
669.0, 0.5657, 27.18
670.0, 0.5655, 27.20
671.0, 0.5652, 27.21
672.0, 0.5650, 27.23
673.0, 0.5649, 27.24
674.0, 0.5645, 27.26
675.0, 0.5643, 27.27
676.0, 0.5643, 27.27
677.0, 0.5640, 27.29
678.0, 0.5636, 27.31
679.0, 0.5633, 27.33
680.0, 0.5632, 27.34
681.0, 0.5630, 27.35
682.0, 0.5628, 27.37
683.0, 0.5625, 27.39
684.0, 0.5623, 27.40
685.0, 0.5621, 27.41
686.0, 0.5620, 27.41
687.0, 0.5618, 27.43
688.0, 0.5616, 27.44
689.0, 0.5615, 27.45
690.0, 0.5611, 27.47
691.0, 0.5609, 27.49
692.0, 0.5608, 27.49
693.0, 0.5605, 27.51
694.0, 0.5600, 27.54
695.0, 0.5600, 27.54
696.0, 0.5597, 27.56
697.0, 0.5595, 27.57
698.0, 0.5592, 27.59
699.0, 0.5592, 27.59
700.0, 0.5589, 27.61
701.0, 0.5587, 27.63
702.0, 0.5585, 27.64
703.0, 0.5584, 27.65
704.0, 0.5580, 27.67
705.0, 0.5579, 27.68
706.0, 0.5578, 27.68
707.0, 0.5575, 27.70
708.0, 0.5574, 27.71
709.0, 0.5573, 27.72
710.0, 0.5571, 27.73
711.0, 0.5569, 27.74
712.0, 0.5568, 27.74
713.0, 0.5567, 27.75
714.0, 0.5568, 27.75
715.0, 0.5562, 27.78
716.0, 0.5562, 27.78
717.0, 0.5560, 27.80
718.0, 0.5558, 27.81
719.0, 0.5558, 27.81
720.0, 0.5555, 27.83
721.0, 0.5553, 27.84
722.0, 0.5553, 27.84
723.0, 0.5552, 27.85
724.0, 0.5552, 27.85
725.0, 0.5550, 27.86
726.0, 0.5548, 27.88
727.0, 0.5548, 27.87
728.0, 0.5544, 27.90
729.0, 0.5543, 27.91
730.0, 0.5541, 27.92
731.0, 0.5539, 27.93
732.0, 0.5538, 27.94
733.0, 0.5538, 27.94
734.0, 0.5535, 27.96
735.0, 0.5536, 27.95
736.0, 0.5533, 27.97
737.0, 0.5532, 27.98
738.0, 0.5530, 27.99
739.0, 0.5526, 28.02
740.0, 0.5525, 28.02
741.0, 0.5524, 28.03
742.0, 0.5523, 28.04
743.0, 0.5521, 28.05
744.0, 0.5519, 28.06
745.0, 0.5516, 28.08
746.0, 0.5516, 28.08
747.0, 0.5514, 28.09
748.0, 0.5514, 28.10
749.0, 0.5512, 28.10
750.0, 0.5511, 28.11
751.0, 0.5508, 28.13
752.0, 0.5508, 28.13
753.0, 0.5505, 28.15
754.0, 0.5505, 28.15
755.0, 0.5502, 28.17
756.0, 0.5500, 28.19
757.0, 0.5499, 28.19
758.0, 0.5497, 28.21
759.0, 0.5495, 28.22
760.0, 0.5494, 28.22
761.0, 0.5493, 28.23
762.0, 0.5492, 28.24
763.0, 0.5490, 28.25
764.0, 0.5489, 28.26
765.0, 0.5489, 28.26
766.0, 0.5488, 28.26
767.0, 0.5485, 28.28
768.0, 0.5484, 28.29
769.0, 0.5481, 28.30
770.0, 0.5479, 28.32
771.0, 0.5479, 28.32
772.0, 0.5479, 28.32
773.0, 0.5477, 28.33
774.0, 0.5478, 28.33
775.0, 0.5473, 28.36
776.0, 0.5472, 28.37
777.0, 0.5470, 28.38
778.0, 0.5468, 28.39
779.0, 0.5467, 28.40
780.0, 0.5464, 28.42
781.0, 0.5462, 28.43
782.0, 0.5463, 28.43
783.0, 0.5462, 28.43
784.0, 0.5462, 28.43
785.0, 0.5460, 28.45
786.0, 0.5458, 28.46
787.0, 0.5456, 28.47
788.0, 0.5454, 28.48
789.0, 0.5456, 28.47
790.0, 0.5453, 28.49
791.0, 0.5450, 28.51
792.0, 0.5438, 28.59
793.0, 0.5436, 28.60
794.0, 0.5438, 28.59
795.0, 0.5437, 28.59
796.0, 0.5436, 28.60
797.0, 0.5437, 28.60
798.0, 0.5435, 28.61
799.0, 0.5432, 28.63
800.0, 0.5433, 28.62
801.0, 0.5429, 28.65
802.0, 0.5429, 28.65
803.0, 0.5429, 28.65
804.0, 0.5427, 28.66
805.0, 0.5428, 28.65
806.0, 0.5427, 28.66
807.0, 0.5423, 28.68
808.0, 0.5426, 28.67
809.0, 0.5425, 28.68
810.0, 0.5423, 28.69
811.0, 0.5423, 28.69
812.0, 0.5419, 28.72
813.0, 0.5421, 28.70
814.0, 0.5418, 28.72
815.0, 0.5416, 28.73
816.0, 0.5416, 28.73
817.0, 0.5414, 28.75
818.0, 0.5411, 28.76
819.0, 0.5415, 28.74
820.0, 0.5410, 28.77
821.0, 0.5412, 28.76
822.0, 0.5412, 28.76
823.0, 0.5409, 28.78
824.0, 0.5410, 28.77
825.0, 0.5407, 28.79
826.0, 0.5404, 28.81
827.0, 0.5407, 28.80
828.0, 0.5402, 28.83
829.0, 0.5400, 28.84
830.0, 0.5402, 28.83
831.0, 0.5399, 28.85
832.0, 0.5401, 28.83
833.0, 0.5401, 28.83
834.0, 0.5400, 28.84
835.0, 0.5401, 28.84
836.0, 0.5397, 28.86
837.0, 0.5395, 28.87
838.0, 0.5396, 28.87
839.0, 0.5391, 28.90
840.0, 0.5392, 28.89
841.0, 0.5393, 28.89
842.0, 0.5388, 28.92
843.0, 0.5392, 28.89
844.0, 0.5390, 28.90
845.0, 0.5391, 28.90
846.0, 0.5391, 28.90
847.0, 0.5387, 28.93
848.0, 0.5388, 28.92
849.0, 0.5388, 28.92
850.0, 0.5385, 28.94
851.0, 0.5384, 28.94
852.0, 0.5384, 28.95
853.0, 0.5383, 28.95
854.0, 0.5383, 28.95
855.0, 0.5383, 28.96
856.0, 0.5383, 28.95
857.0, 0.5382, 28.96
858.0, 0.5382, 28.96
859.0, 0.5380, 28.97
860.0, 0.5380, 28.98
861.0, 0.5377, 28.99
862.0, 0.5377, 28.99
863.0, 0.5376, 29.00
864.0, 0.5377, 28.99
865.0, 0.5375, 29.01
866.0, 0.5377, 29.00
867.0, 0.5375, 29.01
868.0, 0.5375, 29.01
869.0, 0.5376, 29.00
870.0, 0.5376, 29.00
871.0, 0.5374, 29.01
872.0, 0.5373, 29.02
873.0, 0.5372, 29.02
874.0, 0.5370, 29.04
875.0, 0.5370, 29.04
876.0, 0.5369, 29.05
877.0, 0.5367, 29.06
878.0, 0.5368, 29.05
879.0, 0.5366, 29.06
880.0, 0.5366, 29.06
881.0, 0.5366, 29.06
882.0, 0.5366, 29.07
883.0, 0.5366, 29.07
884.0, 0.5363, 29.08
885.0, 0.5362, 29.10
886.0, 0.5362, 29.10
887.0, 0.5361, 29.10
888.0, 0.5360, 29.11
889.0, 0.5359, 29.12
890.0, 0.5358, 29.12
891.0, 0.5358, 29.12
892.0, 0.5358, 29.12
893.0, 0.5358, 29.12
894.0, 0.5360, 29.11
895.0, 0.5357, 29.13
896.0, 0.5355, 29.14
897.0, 0.5353, 29.15
898.0, 0.5351, 29.17
899.0, 0.5351, 29.17
900.0, 0.5349, 29.18
901.0, 0.5349, 29.18
902.0, 0.5347, 29.19
903.0, 0.5347, 29.19
904.0, 0.5347, 29.20
905.0, 0.5348, 29.19
906.0, 0.5347, 29.19
907.0, 0.5347, 29.19
908.0, 0.5344, 29.21
909.0, 0.5342, 29.23
910.0, 0.5341, 29.23
911.0, 0.5342, 29.23
912.0, 0.5340, 29.24
913.0, 0.5340, 29.24
914.0, 0.5338, 29.25
915.0, 0.5338, 29.26
916.0, 0.5337, 29.26
917.0, 0.5338, 29.26
918.0, 0.5337, 29.26
919.0, 0.5335, 29.28
920.0, 0.5333, 29.29
921.0, 0.5331, 29.30
922.0, 0.5330, 29.31
923.0, 0.5328, 29.32
924.0, 0.5328, 29.32
925.0, 0.5326, 29.34
926.0, 0.5327, 29.33
927.0, 0.5326, 29.34
928.0, 0.5325, 29.34
929.0, 0.5325, 29.35
930.0, 0.5325, 29.34
931.0, 0.5322, 29.36
932.0, 0.5322, 29.37
933.0, 0.5319, 29.38
934.0, 0.5317, 29.39
935.0, 0.5315, 29.41
936.0, 0.5314, 29.42
937.0, 0.5312, 29.43
938.0, 0.5312, 29.43
939.0, 0.5311, 29.44
940.0, 0.5311, 29.44
941.0, 0.5310, 29.45
942.0, 0.5309, 29.45
943.0, 0.5308, 29.46
944.0, 0.5306, 29.47
945.0, 0.5305, 29.48
946.0, 0.5303, 29.50
947.0, 0.5300, 29.51
948.0, 0.5300, 29.51
949.0, 0.5299, 29.52
950.0, 0.5296, 29.54
951.0, 0.5297, 29.53
952.0, 0.5296, 29.54
953.0, 0.5297, 29.53
954.0, 0.5297, 29.53
955.0, 0.5297, 29.53
956.0, 0.5293, 29.56
957.0, 0.5290, 29.58
958.0, 0.5287, 29.60
959.0, 0.5288, 29.60
960.0, 0.5286, 29.61
961.0, 0.5284, 29.62
962.0, 0.5282, 29.63
963.0, 0.5282, 29.63
964.0, 0.5282, 29.63
965.0, 0.5284, 29.62
966.0, 0.5281, 29.64
967.0, 0.5280, 29.65
968.0, 0.5279, 29.65
969.0, 0.5276, 29.68
970.0, 0.5276, 29.68
971.0, 0.5274, 29.69
972.0, 0.5263, 29.76
973.0, 0.5261, 29.78
974.0, 0.5260, 29.79
975.0, 0.5262, 29.77
976.0, 0.5261, 29.78
977.0, 0.5263, 29.77
978.0, 0.5261, 29.78
979.0, 0.5260, 29.78
980.0, 0.5259, 29.79
981.0, 0.5257, 29.80
982.0, 0.5255, 29.82
983.0, 0.5254, 29.83
984.0, 0.5253, 29.84
985.0, 0.5253, 29.83
986.0, 0.5252, 29.84
987.0, 0.5250, 29.85
988.0, 0.5251, 29.85
989.0, 0.5251, 29.85
990.0, 0.5251, 29.85
991.0, 0.5250, 29.85
992.0, 0.5248, 29.87
993.0, 0.5245, 29.88
994.0, 0.5245, 29.89
995.0, 0.5241, 29.91
996.0, 0.5241, 29.91
997.0, 0.5240, 29.92
998.0, 0.5239, 29.93
999.0, 0.5238, 29.93
1000.0, 0.5235, 29.95
1001.0, 0.5236, 29.95
1002.0, 0.5236, 29.95
1003.0, 0.5233, 29.97
1004.0, 0.5231, 29.98
1005.0, 0.5231, 29.98
1006.0, 0.5228, 30.00
1007.0, 0.5230, 29.99
1008.0, 0.5226, 30.02
1009.0, 0.5223, 30.04
1010.0, 0.5224, 30.03
1011.0, 0.5222, 30.05
1012.0, 0.5221, 30.05
1013.0, 0.5223, 30.04
1014.0, 0.5223, 30.04
1015.0, 0.5221, 30.05
1016.0, 0.5218, 30.07
1017.0, 0.5206, 30.16
1018.0, 0.5205, 30.16
1019.0, 0.5203, 30.18
1020.0, 0.5205, 30.17
1021.0, 0.5203, 30.18
1022.0, 0.5204, 30.17
1023.0, 0.5204, 30.17
1024.0, 0.5203, 30.18
1025.0, 0.5206, 30.16
1026.0, 0.5205, 30.16
1027.0, 0.5203, 30.18
1028.0, 0.5204, 30.17
1029.0, 0.5202, 30.18
1030.0, 0.5197, 30.22
1031.0, 0.5200, 30.20
1032.0, 0.5197, 30.22
1033.0, 0.5198, 30.22
1034.0, 0.5199, 30.21
1035.0, 0.5195, 30.23
1036.0, 0.5198, 30.21
1037.0, 0.5197, 30.22
1038.0, 0.5195, 30.24
1039.0, 0.5196, 30.23
1040.0, 0.5191, 30.26
1041.0, 0.5190, 30.27
1042.0, 0.5189, 30.28
1043.0, 0.5186, 30.30
1044.0, 0.5189, 30.28
1045.0, 0.5188, 30.28
1046.0, 0.5183, 30.32
1047.0, 0.5186, 30.30
1048.0, 0.5185, 30.31
1049.0, 0.5178, 30.35
1050.0, 0.5176, 30.37
1051.0, 0.5177, 30.36
1052.0, 0.5180, 30.34
1053.0, 0.5176, 30.37
1054.0, 0.5178, 30.35
1055.0, 0.5177, 30.36
1056.0, 0.5177, 30.36
1057.0, 0.5178, 30.35
1058.0, 0.5177, 30.36
1059.0, 0.5175, 30.37
1060.0, 0.5181, 30.33
1061.0, 0.5177, 30.36
1062.0, 0.5178, 30.35
1063.0, 0.5179, 30.34
1064.0, 0.5176, 30.37
1065.0, 0.5180, 30.34
1066.0, 0.5181, 30.33
1067.0, 0.5177, 30.36
1068.0, 0.5183, 30.32
1069.0, 0.5180, 30.34
1070.0, 0.5179, 30.35
1071.0, 0.5186, 30.30
1072.0, 0.5181, 30.33
1073.0, 0.5185, 30.30
1074.0, 0.5188, 30.28
1075.0, 0.5184, 30.31
1076.0, 0.5191, 30.26
1077.0, 0.5168, 30.42
1078.0, 0.5174, 30.38
1079.0, 0.5173, 30.39
1080.0, 0.5172, 30.40
1081.0, 0.5177, 30.36
1082.0, 0.5176, 30.37
1083.0, 0.5178, 30.36
1084.0, 0.5184, 30.31
1085.0, 0.5180, 30.34
1086.0, 0.5184, 30.31
1087.0, 0.5187, 30.29
1088.0, 0.5181, 30.33
1089.0, 0.5186, 30.30
1090.0, 0.5184, 30.31
1091.0, 0.5185, 30.30
1092.0, 0.5191, 30.26
1093.0, 0.5187, 30.29
1094.0, 0.5191, 30.26
1095.0, 0.5201, 30.19
1096.0, 0.5202, 30.18
1097.0, 0.5210, 30.13
1098.0, 0.5209, 30.14
1099.0, 0.5216, 30.09
1100.0, 0.5230, 29.99
