 WL        Abs       T%
 269.0  3.586266   0.025926
 270.0  3.578459   0.026396
 271.0  3.814464   0.015330
 272.0  3.631596   0.023356
 273.0  3.802072   0.015773
 274.0  3.922449   0.011955
 275.0  3.617472   0.024128
 276.0  3.915488   0.012148
 277.0  3.545184   0.028498
 278.0  3.543074   0.028637
 279.0  4.085665   0.008210
 280.0  3.540079   0.028835
 281.0  3.605700   0.024791
 282.0  4.082067   0.008278
 283.0  3.427793   0.037343
 284.0  4.079995   0.008318
 285.0  3.601897   0.025009
 286.0  3.475617   0.033449
 287.0  4.076823   0.008379
 288.0  3.775083   0.016785
 289.0  3.598535   0.025204
 290.0  4.075802   0.008398
 291.0  3.598572   0.025202
 292.0  3.899638   0.012600
 293.0  3.899456   0.012605
 294.0  3.531004   0.029444
 295.0  4.074433   0.008425
 296.0  3.529119   0.029572
 297.0  3.527501   0.029682
 298.0  4.069409   0.008523
 299.0  3.589372   0.025741
 300.0  3.519753   0.030217
 301.0  4.060812   0.008693
 302.0  3.580107   0.026296
 303.0  3.877755   0.013251
 304.0  3.748808   0.017832
 305.0  3.501685   0.031500
 306.0  3.865637   0.013626
 307.0  3.639208   0.022951
 308.0  3.731871   0.018541
 309.0  4.329256   0.004685
 310.0  3.420760   0.037952
 311.0  3.716733   0.019198
 312.0  3.836598   0.014568
 313.0  4.309012   0.004909
 314.0  3.997791   0.010051
 315.0  3.553210   0.027976
 316.0  4.288585   0.005145
 317.0  3.680879   0.020851
 318.0  3.499401   0.031666
 319.0  4.271876   0.005347
 320.0  3.488469   0.032474
 321.0  3.717469   0.019166
 322.0  4.079459   0.008328
 323.0  3.346671   0.045012
 324.0  3.845966   0.014257
 325.0  3.635019   0.023173
 326.0  3.384776   0.041231
 327.0  4.046340   0.008988
 328.0  3.370288   0.042630
 329.0  3.305607   0.049476
 330.0  3.803594   0.015718
 331.0  3.173353   0.067088
 332.0  3.126047   0.074809
 333.0  3.157759   0.069541
 334.0  2.839770   0.144620
 335.0  2.875269   0.133270
 336.0  2.727210   0.187409
 337.0  2.601509   0.250317
 338.0  2.570543   0.268817
 339.0  2.439727   0.363306
 340.0  2.332852   0.464673
 341.0  2.340731   0.456320
 342.0  2.242476   0.572169
 343.0  2.153895   0.701625
 344.0  2.141495   0.721947
 345.0  2.048084   0.895192
 346.0  2.008983   0.979527
 347.0  1.978969   1.049618
 348.0  1.915186   1.215664
 349.0  1.888217   1.293550
 350.0  1.849736   1.413397
 351.0  1.800921   1.581534
 352.0  1.775539   1.676721
 353.0  1.730102   1.861648
 354.0  1.686220   2.059587
 355.0  1.663176   2.171820
 356.0  1.623414   2.380051
 357.0  1.598442   2.520914
 358.0  1.570961   2.685583
 359.0  1.535497   2.914087
 360.0  1.516456   3.044695
 361.0  1.488358   3.248191
 362.0  1.462721   3.445715
 363.0  1.447060   3.572233
 364.0  1.419134   3.809487
 365.0  1.399006   3.990189
 366.0  1.378860   4.179652
 367.0  1.354929   4.416430
 368.0  1.340251   4.568245
 369.0  1.320972   4.775596
 370.0  1.289861   5.130255
 371.0  1.286747   5.167173
 372.0  1.264736   5.435806
 373.0  1.251105   5.609129
 374.0  1.237014   5.794103
 375.0  1.219171   6.037113
 376.0  1.207870   6.196272
 377.0  1.193315   6.407450
 378.0  1.178343   6.632194
 379.0  1.167780   6.795483
 380.0  1.153778   7.018133
 381.0  1.142750   7.198632
 382.0  1.132804   7.365394
 383.0  1.120339   7.579863
 384.0  1.110963   7.745278
 385.0  1.101753   7.911289
 386.0  1.090929   8.110943
 387.0  1.084346   8.234813
 388.0  1.075733   8.399761
 389.0  1.066358   8.583065
 390.0  1.060123   8.707172
 391.0  1.049456   8.923671
 392.0  1.041814   9.082085
 393.0  1.032869   9.271092
 394.0  1.026075   9.417272
 395.0  1.019145   9.568756
 396.0  1.011922   9.729219
 397.0  1.006864   9.843184
 398.0  1.000347   9.992013
 399.0  0.994163  10.135308
 400.0  0.989501  10.244699
 401.0  0.983297  10.392096
 402.0  0.977380  10.534652
 403.0  0.972879  10.644406
 404.0  0.967058  10.788022
 405.0  0.963358  10.880336
 406.0  0.958345  11.006654
 407.0  0.953485  11.130496
 408.0  0.950070  11.218385
 409.0  0.945690  11.332079
 410.0  0.942311  11.420601
 411.0  0.938951  11.509308
 412.0  0.934209  11.635670
 413.0  0.930117  11.745801
 414.0  0.926309  11.849244
 415.0  0.922103  11.964557
 416.0  0.919393  12.039465
 417.0  0.915875  12.137369
 418.0  0.912277  12.238364
 419.0  0.909675  12.311894
 420.0  0.906132  12.412757
 421.0  0.904073  12.471728
 422.0  0.901259  12.552820
 423.0  0.898030  12.646492
 424.0  0.895844  12.710303
 425.0  0.893197  12.787999
 426.0  0.890253  12.875005
 427.0  0.888111  12.938641
 428.0  0.885353  13.021081
 429.0  0.883013  13.091434
 430.0  0.881217  13.145671
 431.0  0.878423  13.230509
 432.0  0.876771  13.280935
 433.0  0.874341  13.355472
 434.0  0.871856  13.432103
 435.0  0.870332  13.479328
 436.0  0.868060  13.550034
 437.0  0.865921  13.616930
 438.0  0.864007  13.677072
 439.0  0.861731  13.748942
 440.0  0.859814  13.809747
 441.0  0.858435  13.853674
 442.0  0.856214  13.924715
 443.0  0.854850  13.968521
 444.0  0.853312  14.018055
 445.0  0.851060  14.090952
 446.0  0.850268  14.116650
 447.0  0.848392  14.177773
 448.0  0.846745  14.231637
 449.0  0.845909  14.259051
 450.0  0.843777  14.329252
 451.0  0.834890  14.625471
 452.0  0.834157  14.650173
 453.0  0.832076  14.720538
 454.0  0.830298  14.780931
 455.0  0.829467  14.809230
 456.0  0.827558  14.874490
 457.0  0.826275  14.918511
 458.0  0.825306  14.951808
 459.0  0.823480  15.014828
 460.0  0.822622  15.044494
 461.0  0.820965  15.102025
 462.0  0.819344  15.158495
 463.0  0.818601  15.184456
 464.0  0.816994  15.240740
 465.0  0.815630  15.288665
 466.0  0.814626  15.324083
 467.0  0.813026  15.380636
 468.0  0.812303  15.406262
 469.0  0.811172  15.446417
 470.0  0.809932  15.490583
 471.0  0.809108  15.520000
 472.0  0.807841  15.565339
 473.0  0.806741  15.604837
 474.0  0.805623  15.645059
 475.0  0.803840  15.709400
 476.0  0.802693  15.750963
 477.0  0.802250  15.767020
 478.0  0.800577  15.827888
 479.0  0.799646  15.861837
 480.0  0.798605  15.899923
 481.0  0.797218  15.950797
 482.0  0.796877  15.963315
 483.0  0.795459  16.015509
 484.0  0.794491  16.051266
 485.0  0.793621  16.083431
 486.0  0.792250  16.134285
 487.0  0.791927  16.146286
 488.0  0.790546  16.197708
 489.0  0.789822  16.224737
 490.0  0.788667  16.267941
 491.0  0.787612  16.307524
 492.0  0.787001  16.330473
 493.0  0.785635  16.381947
 494.0  0.784999  16.405922
 495.0  0.784219  16.435444
 496.0  0.782935  16.484095
 497.0  0.782794  16.489452
 498.0  0.781418  16.541786
 499.0  0.780467  16.578028
 500.0  0.779658  16.608959
 501.0  0.778666  16.646933
 502.0  0.777544  16.689987
 503.0  0.777019  16.710184
 504.0  0.776977  16.711771
 505.0  0.775237  16.778887
 506.0  0.774484  16.808002
 507.0  0.773928  16.829542
 508.0  0.773497  16.846222
 509.0  0.772164  16.898037
 510.0  0.771129  16.938332
 511.0  0.770495  16.963076
 512.0  0.769456  17.003735
 513.0  0.768500  17.041189
 514.0  0.767926  17.063713
 515.0  0.767105  17.096006
 516.0  0.766364  17.125214
 517.0  0.765841  17.145844
 518.0  0.764873  17.184097
 519.0  0.764106  17.214481
 520.0  0.763538  17.237013
 521.0  0.762423  17.281332
 522.0  0.761789  17.306585
 523.0  0.760829  17.344851
 524.0  0.760338  17.364477
 525.0  0.759511  17.397606
 526.0  0.758843  17.424377
 527.0  0.758146  17.452351
 528.0  0.757555  17.476128
 529.0  0.756861  17.504080
 530.0  0.756303  17.526560
 531.0  0.755793  17.547153
 532.0  0.754968  17.580515
 533.0  0.754252  17.609537
 534.0  0.753397  17.644232
 535.0  0.752745  17.670734
 536.0  0.751769  17.710524
 537.0  0.751328  17.728497
 538.0  0.750672  17.755301
 539.0  0.749907  17.786612
 540.0  0.749412  17.806894
 541.0  0.748908  17.827566
 542.0  0.748213  17.856094
 543.0  0.747597  17.881453
 544.0  0.747238  17.896271
 545.0  0.746407  17.930544
 546.0  0.745979  17.948221
 547.0  0.745064  17.986078
 548.0  0.744593  18.005589
 549.0  0.744009  18.029793
 550.0  0.743096  18.067766
 551.0  0.742580  18.089239
 552.0  0.742101  18.109211
 553.0  0.741181  18.147600
 554.0  0.740327  18.183317
 555.0  0.739757  18.207201
 556.0  0.738648  18.253738
 557.0  0.738227  18.271454
 558.0  0.737260  18.312164
 559.0  0.736429  18.347237
 560.0  0.736027  18.364252
 561.0  0.735431  18.389448
 562.0  0.734830  18.414942
 563.0  0.734464  18.430456
 564.0  0.733587  18.467716
 565.0  0.733469  18.472712
 566.0  0.733041  18.490948
 567.0  0.731900  18.539591
 568.0  0.731647  18.550388
 569.0  0.730620  18.594311
 570.0  0.729877  18.626156
 571.0  0.729036  18.662256
 572.0  0.728201  18.698170
 573.0  0.727302  18.736887
 574.0  0.726909  18.753868
 575.0  0.726038  18.791534
 576.0  0.725599  18.810522
 577.0  0.725164  18.829403
 578.0  0.724271  18.868134
 579.0  0.723972  18.881117
 580.0  0.723335  18.908850
 581.0  0.722711  18.936039
 582.0  0.722162  18.959995
 583.0  0.721536  18.987337
 584.0  0.721154  19.004034
 585.0  0.720707  19.023636
 586.0  0.716199  19.222122
 587.0  0.715679  19.245150
 588.0  0.715091  19.271200
 589.0  0.714763  19.285784
 590.0  0.714326  19.305170
 591.0  0.713787  19.329174
 592.0  0.713381  19.347258
 593.0  0.712928  19.367439
 594.0  0.711991  19.409237
 595.0  0.711498  19.431299
 596.0  0.710935  19.456530
 597.0  0.710424  19.479437
 598.0  0.710159  19.491316
 599.0  0.709573  19.517614
 600.0  0.709120  19.538004
 601.0  0.708479  19.566847
 602.0  0.707135  19.627481
 603.0  0.706739  19.645430
 604.0  0.706037  19.677174
 605.0  0.705843  19.685963
 606.0  0.705398  19.706167
 607.0  0.705006  19.723961
 608.0  0.704359  19.753380
 609.0  0.703667  19.784864
 610.0  0.703488  19.793013
 611.0  0.703123  19.809666
 612.0  0.702469  19.839529
 613.0  0.702029  19.859602
 614.0  0.701514  19.883165
 615.0  0.701149  19.899916
 616.0  0.700755  19.917973
 617.0  0.700010  19.952183
 618.0  0.699618  19.970177
 619.0  0.699066  19.995562
 620.0  0.698619  20.016176
 621.0  0.698155  20.037560
 622.0  0.697700  20.058586
 623.0  0.697240  20.079834
 624.0  0.696924  20.094456
 625.0  0.696272  20.124617
 626.0  0.695952  20.139482
 627.0  0.695653  20.153362
 628.0  0.695076  20.180111
 629.0  0.694695  20.197844
 630.0  0.694324  20.215094
 631.0  0.693494  20.253761
 632.0  0.693376  20.259293
 633.0  0.692799  20.286198
 634.0  0.692222  20.313200
 635.0  0.691971  20.324913
 636.0  0.691218  20.360214
 637.0  0.690901  20.375074
 638.0  0.690413  20.397995
 639.0  0.689870  20.423475
 640.0  0.689506  20.440615
 641.0  0.688995  20.464687
 642.0  0.688631  20.481850
 643.0  0.687986  20.512266
 644.0  0.687576  20.531654
 645.0  0.687182  20.550295
 646.0  0.686811  20.567862
 647.0  0.686285  20.592770
 648.0  0.686023  20.605196
 649.0  0.685498  20.630154
 650.0  0.685070  20.650448
 651.0  0.684722  20.667007
 652.0  0.684307  20.686804
 653.0  0.683864  20.707891
 654.0  0.683483  20.726067
 655.0  0.682864  20.755619
 656.0  0.682234  20.785780
 657.0  0.682182  20.788273
 658.0  0.681600  20.816126
 659.0  0.681074  20.841339
 660.0  0.680660  20.861212
 661.0  0.680350  20.876127
 662.0  0.680015  20.892223
 663.0  0.679582  20.913069
 664.0  0.679137  20.934532
 665.0  0.678862  20.947798
 666.0  0.678309  20.974461
 667.0  0.677891  20.994667
 668.0  0.677623  21.007631
 669.0  0.677013  21.037170
 670.0  0.676700  21.052299
 671.0  0.676513  21.061384
 672.0  0.675985  21.087029
 673.0  0.675491  21.111006
 674.0  0.674858  21.141792
 675.0  0.674716  21.148739
 676.0  0.674279  21.169991
 677.0  0.673756  21.195522
 678.0  0.673497  21.208151
 679.0  0.672978  21.233519
 680.0  0.672395  21.262026
 681.0  0.672226  21.270332
 682.0  0.671836  21.289433
 683.0  0.671134  21.323856
 684.0  0.671043  21.328360
 685.0  0.670639  21.348179
 686.0  0.670121  21.373667
 687.0  0.669909  21.384108
 688.0  0.669513  21.403608
 689.0  0.669225  21.417797
 690.0  0.668693  21.444044
 691.0  0.668216  21.467638
 692.0  0.667937  21.481441
 693.0  0.667411  21.507437
 694.0  0.667008  21.527401
 695.0  0.666726  21.541391
 696.0  0.665991  21.577869
 697.0  0.665740  21.590359
 698.0  0.665461  21.604256
 699.0  0.665023  21.626047
 700.0  0.664698  21.642235
 701.0  0.664131  21.670519
 702.0  0.663919  21.681097
 703.0  0.663457  21.704178
 704.0  0.663108  21.721586
 705.0  0.662667  21.743664
 706.0  0.662329  21.760620
 707.0  0.661899  21.782146
 708.0  0.661690  21.792660
 709.0  0.661357  21.809368
 710.0  0.660628  21.845993
 711.0  0.660642  21.845322
 712.0  0.660255  21.864759
 713.0  0.660086  21.873301
 714.0  0.659313  21.912235
 715.0  0.658925  21.931816
 716.0  0.658779  21.939203
 717.0  0.658228  21.967091
 718.0  0.657488  22.004526
 719.0  0.657490  22.004423
 720.0  0.657212  22.018538
 721.0  0.656417  22.058863
 722.0  0.656816  22.038588
 723.0  0.655816  22.089413
 724.0  0.655503  22.105328
 725.0  0.655787  22.090868
 726.0  0.655229  22.119276
 727.0  0.654424  22.160309
 728.0  0.654364  22.163357
 729.0  0.654006  22.181639
 730.0  0.653884  22.187881
 731.0  0.653192  22.223246
 732.0  0.652984  22.233912
 733.0  0.652645  22.251274
 734.0  0.652275  22.270235
 735.0  0.651874  22.290808
 736.0  0.651489  22.310593
 737.0  0.651175  22.326723
 738.0  0.650851  22.343391
 739.0  0.650403  22.366421
 740.0  0.650105  22.381800
 741.0  0.649746  22.400312
 742.0  0.649220  22.427475
 743.0  0.649078  22.434771
 744.0  0.648590  22.460020
 745.0  0.648256  22.477308
 746.0  0.648027  22.489176
 747.0  0.647591  22.511749
 748.0  0.648186  22.480930
 749.0  0.646995  22.542648
 750.0  0.646743  22.555738
 751.0  0.646290  22.579285
 752.0  0.646156  22.586227
 753.0  0.645451  22.622946
 754.0  0.645166  22.637781
 755.0  0.644909  22.651213
 756.0  0.644424  22.676495
 757.0  0.644237  22.686287
 758.0  0.643691  22.714788
 759.0  0.643362  22.732035
 760.0  0.643187  22.741179
 761.0  0.642650  22.769299
 762.0  0.642568  22.773642
 763.0  0.642107  22.797785
 764.0  0.641661  22.821257
 765.0  0.641275  22.841516
 766.0  0.641161  22.847506
 767.0  0.640474  22.883657
 768.0  0.640477  22.883545
 769.0  0.639979  22.909803
 770.0  0.639646  22.927349
 771.0  0.639483  22.935965
 772.0  0.639118  22.955263
 773.0  0.638926  22.965397
 774.0  0.638557  22.984936
 775.0  0.638043  23.012156
 776.0  0.637708  23.029881
 777.0  0.637570  23.037195
 778.0  0.636860  23.074883
 779.0  0.636661  23.085501
 780.0  0.636353  23.101849
 781.0  0.636047  23.118153
 782.0  0.635636  23.140041
 783.0  0.635305  23.157700
 784.0  0.635074  23.169991
 785.0  0.634806  23.184305
 786.0  0.634383  23.206896
 787.0  0.634091  23.222519
 788.0  0.633709  23.242952
 789.0  0.633432  23.257746
 790.0  0.633200  23.270191
 791.0  0.632596  23.302567
 792.0  0.631317  23.371325
 793.0  0.630787  23.399839
 794.0  0.630652  23.407137
 795.0  0.630668  23.406282
 796.0  0.630173  23.432941
 797.0  0.630148  23.434292
 798.0  0.629650  23.461182
 799.0  0.629275  23.481476
 800.0  0.629306  23.479761
 801.0  0.628834  23.505310
 802.0  0.628524  23.522104
 803.0  0.628353  23.531378
 804.0  0.627980  23.551579
 805.0  0.627905  23.555626
 806.0  0.627721  23.565636
 807.0  0.627280  23.589594
 808.0  0.627200  23.593895
 809.0  0.626883  23.611155
 810.0  0.626505  23.631720
 811.0  0.626415  23.636585
 812.0  0.625903  23.664488
 813.0  0.625606  23.680660
 814.0  0.625286  23.698133
 815.0  0.624734  23.728283
 816.0  0.624588  23.736244
 817.0  0.624085  23.763762
 818.0  0.623567  23.792093
 819.0  0.623387  23.801970
 820.0  0.622767  23.835974
 821.0  0.622528  23.849096
 822.0  0.622464  23.852631
 823.0  0.622169  23.868822
 824.0  0.622480  23.851753
 825.0  0.622041  23.875860
 826.0  0.621619  23.899044
 827.0  0.621789  23.889717
 828.0  0.621286  23.917379
 829.0  0.620929  23.937057
 830.0  0.620765  23.946114
 831.0  0.620214  23.976500
 832.0  0.620330  23.970102
 833.0  0.619907  23.993439
 834.0  0.619215  24.031748
 835.0  0.619266  24.028885
 836.0  0.619098  24.038212
 837.0  0.618718  24.059244
 838.0  0.618792  24.055136
 839.0  0.618198  24.088060
 840.0  0.617882  24.105602
 841.0  0.617735  24.113775
 842.0  0.617230  24.141823
 843.0  0.617383  24.133329
 844.0  0.617104  24.148821
 845.0  0.616903  24.160007
 846.0  0.616893  24.160564
 847.0  0.616426  24.186535
 848.0  0.616225  24.197731
 849.0  0.616064  24.206705
 850.0  0.615662  24.229128
 851.0  0.617110  24.148491
 852.0  0.616877  24.161459
 853.0  0.616655  24.173811
 854.0  0.616431  24.186302
 855.0  0.616255  24.196051
 856.0  0.616080  24.205841
 857.0  0.615842  24.219120
 858.0  0.615674  24.228470
 859.0  0.615416  24.242846
 860.0  0.615058  24.262850
 861.0  0.614774  24.278753
 862.0  0.614565  24.290438
 863.0  0.614243  24.308460
 864.0  0.614020  24.320900
 865.0  0.613734  24.336954
 866.0  0.613569  24.346182
 867.0  0.613408  24.355211
 868.0  0.613232  24.365095
 869.0  0.613197  24.367062
 870.0  0.612870  24.385408
 871.0  0.612644  24.398129
 872.0  0.612328  24.415863
 873.0  0.611985  24.435158
 874.0  0.611732  24.449375
 875.0  0.611453  24.465084
 876.0  0.611123  24.483679
 877.0  0.610843  24.499470
 878.0  0.610677  24.508881
 879.0  0.610421  24.523281
 880.0  0.610180  24.536909
 881.0  0.610003  24.546940
 882.0  0.609837  24.556301
 883.0  0.609683  24.565039
 884.0  0.609299  24.586760
 885.0  0.609042  24.601294
 886.0  0.608837  24.612932
 887.0  0.608465  24.633986
 888.0  0.608183  24.650017
 889.0  0.607963  24.662518
 890.0  0.607729  24.675776
 891.0  0.607522  24.687536
 892.0  0.607432  24.692694
 893.0  0.607240  24.703602
 894.0  0.607163  24.707996
 895.0  0.606825  24.727182
 896.0  0.606253  24.759790
 897.0  0.606042  24.771811
 898.0  0.605637  24.794905
 899.0  0.605464  24.804836
 900.0  0.605146  24.822989
 901.0  0.604892  24.837479
 902.0  0.604611  24.853580
 903.0  0.604420  24.864491
 904.0  0.604178  24.878405
 905.0  0.604079  24.884026
 906.0  0.603808  24.899569
 907.0  0.603668  24.907635
 908.0  0.603272  24.930304
 909.0  0.602996  24.946198
 910.0  0.602690  24.963734
 911.0  0.602451  24.977524
 912.0  0.602222  24.990664
 913.0  0.602046  25.000776
 914.0  0.601706  25.020397
 915.0  0.601567  25.028366
 916.0  0.601194  25.049879
 917.0  0.601107  25.054892
 918.0  0.600882  25.067926
 919.0  0.600445  25.093138
 920.0  0.600214  25.106489
 921.0  0.599868  25.126497
 922.0  0.599561  25.144270
 923.0  0.599250  25.162283
 924.0  0.599121  25.169750
 925.0  0.598676  25.195547
 926.0  0.598614  25.199129
 927.0  0.598378  25.212843
 928.0  0.597994  25.235159
 929.0  0.597848  25.243645
 930.0  0.597606  25.257715
 931.0  0.597376  25.271120
 932.0  0.597069  25.288960
 933.0  0.596701  25.310406
 934.0  0.596302  25.333662
 935.0  0.596182  25.340687
 936.0  0.596718  25.309418
 937.0  0.595626  25.373135
 938.0  0.595170  25.399754
 939.0  0.594960  25.412069
 940.0  0.594901  25.415516
 941.0  0.594671  25.429005
 942.0  0.594302  25.450596
 943.0  0.594047  25.465536
 944.0  0.593933  25.472240
 945.0  0.593496  25.497856
 946.0  0.593287  25.510164
 947.0  0.592993  25.527437
 948.0  0.592611  25.549883
 949.0  0.592359  25.564714
 950.0  0.591994  25.586216
 951.0  0.591703  25.603380
 952.0  0.591544  25.612722
 953.0  0.591455  25.618002
 954.0  0.591236  25.630930
 955.0  0.590959  25.647243
 956.0  0.590661  25.664835
 957.0  0.590303  25.686033
 958.0  0.589931  25.708014
 959.0  0.589815  25.714901
 960.0  0.589470  25.735357
 961.0  0.589135  25.755222
 962.0  0.588856  25.771763
 963.0  0.588530  25.791119
 964.0  0.588540  25.790510
 965.0  0.588355  25.801527
 966.0  0.588033  25.820627
 967.0  0.587846  25.831758
 968.0  0.587611  25.845758
 969.0  0.587019  25.880985
 970.0  0.586861  25.890406
 971.0  0.586453  25.914751
 972.0  0.585264  25.985811
 973.0  0.584966  26.003649
 974.0  0.584869  26.009445
 975.0  0.584815  26.012688
 976.0  0.584629  26.023792
 977.0  0.584628  26.023891
 978.0  0.584314  26.042679
 979.0  0.584011  26.060900
 980.0  0.583633  26.083586
 981.0  0.583128  26.113932
 982.0  0.582643  26.143122
 983.0  0.582075  26.177288
 984.0  0.581842  26.191381
 985.0  0.581694  26.200291
 986.0  0.581363  26.220249
 987.0  0.581045  26.239487
 988.0  0.581042  26.239622
 989.0  0.580919  26.247065
 990.0  0.580817  26.253218
 991.0  0.580735  26.258190
 992.0  0.580386  26.279331
 993.0  0.580233  26.288567
 994.0  0.580002  26.302584
 995.0  0.579664  26.323038
 996.0  0.579443  26.336422
 997.0  0.579256  26.347797
 998.0  0.578840  26.373028
 999.0  0.578500  26.393681
1000.0  0.578385  26.400652
1001.0  0.578062  26.420326
1002.0  0.578029  26.422314
1003.0  0.577665  26.444458
1004.0  0.577231  26.470936
1005.0  0.577127  26.477287
1006.0  0.576707  26.502876
1007.0  0.576535  26.513390
1008.0  0.576121  26.538670
1009.0  0.575686  26.565228
1010.0  0.575686  26.565279
1011.0  0.575208  26.594543
1012.0  0.575145  26.598347
1013.0  0.575016  26.606283
1014.0  0.574717  26.624592
1015.0  0.574442  26.641436
1016.0  0.573868  26.676670
1017.0  0.572667  26.750589
1018.0  0.572362  26.769394
1019.0  0.572176  26.780851
1020.0  0.572144  26.782822
1021.0  0.571754  26.806850
1022.0  0.571605  26.816050
1023.0  0.571457  26.825214
1024.0  0.571026  26.851824
1025.0  0.571265  26.837065
1026.0  0.571006  26.853100
1027.0  0.570539  26.881950
1028.0  0.570506  26.884016
1029.0  0.570116  26.908180
1030.0  0.569627  26.938450
1031.0  0.569761  26.930162
1032.0  0.569159  26.967503
1033.0  0.569227  26.963320
1034.0  0.569144  26.968466
1035.0  0.568558  27.004896
1036.0  0.568809  26.989288
1037.0  0.568409  27.014103
1038.0  0.567958  27.042206
1039.0  0.567979  27.040899
1040.0  0.567362  27.079302
1041.0  0.567022  27.100554
1042.0  0.566961  27.104370
1043.0  0.566310  27.144985
1044.0  0.566507  27.132677
1045.0  0.566114  27.157274
1046.0  0.565762  27.179289
1047.0  0.565889  27.171329
1048.0  0.565465  27.197855
1049.0  0.564590  27.252745
1050.0  0.564180  27.278439
1051.0  0.564178  27.278574
1052.0  0.564523  27.256966
1053.0  0.563834  27.300207
1054.0  0.563848  27.299314
1055.0  0.563593  27.315393
1056.0  0.563211  27.339418
1057.0  0.563536  27.318939
1058.0  0.562992  27.353214
1059.0  0.562658  27.374247
1060.0  0.562878  27.360394
1061.0  0.562195  27.403446
1062.0  0.562381  27.391684
1063.0  0.562217  27.402031
1064.0  0.561813  27.427572
1065.0  0.562193  27.403566
1066.0  0.561959  27.418343
1067.0  0.562469  27.386120
1068.0  0.561912  27.421324
1069.0  0.561212  27.465519
1070.0  0.561248  27.463228
1071.0  0.561478  27.448683
1072.0  0.560415  27.515972
1073.0  0.561005  27.478626
1074.0  0.560953  27.481945
1075.0  0.560291  27.523806
1076.0  0.561362  27.456030
1077.0  0.558505  27.637226
1078.0  0.559153  27.596035
1079.0  0.558717  27.623772
1080.0  0.558404  27.643713
1081.0  0.558730  27.622961
1082.0  0.558162  27.659100
1083.0  0.558701  27.624781
1084.0  0.559128  27.597656
1085.0  0.558337  27.647963
1086.0  0.558471  27.639427
1087.0  0.557932  27.673748
1088.0  0.557451  27.704445
1089.0  0.557754  27.685076
1090.0  0.556883  27.740660
1091.0  0.557023  27.731714
1092.0  0.557127  27.725061
1093.0  0.556223  27.782869
1094.0  0.556331  27.775976
1095.0  0.555863  27.805908
1096.0  0.554196  27.912830
1097.0  0.553371  27.965916
1098.0  0.551946  28.057814
1099.0  0.551775  28.068892
1100.0  0.551843  28.064486
