 WL        Abs       T%
 380.0  3.377015   0.041974
 381.0  3.186603   0.065072
 382.0  3.228554   0.059081
 383.0  3.038107   0.091600
 384.0  2.875222   0.133284
 385.0  2.864589   0.136587
 386.0  2.731954   0.185373
 387.0  2.668283   0.214643
 388.0  2.603621   0.249103
 389.0  2.481822   0.329745
 390.0  2.444127   0.359644
 391.0  2.324282   0.473934
 392.0  2.272554   0.533883
 393.0  2.198554   0.633061
 394.0  2.124053   0.751532
 395.0  2.077540   0.836489
 396.0  2.011181   0.974583
 397.0  1.964472   1.085246
 398.0  1.925506   1.187117
 399.0  1.870345   1.347892
 400.0  1.830486   1.477453
 401.0  1.785702   1.637940
 402.0  1.739504   1.821782
 403.0  1.704201   1.976053
 404.0  1.665450   2.160479
 405.0  1.629672   2.346000
 406.0  1.599782   2.513147
 407.0  1.565696   2.718339
 408.0  1.538144   2.896382
 409.0  1.511854   3.077129
 410.0  1.482774   3.290231
 411.0  1.460784   3.461117
 412.0  1.434595   3.676247
 413.0  1.404711   3.938122
 414.0  1.381022   4.158895
 415.0  1.356020   4.405341
 416.0  1.335268   4.620956
 417.0  1.317081   4.818580
 418.0  1.295821   5.060329
 419.0  1.277940   5.273031
 420.0  1.260734   5.486123
 421.0  1.243301   5.710824
 422.0  1.228844   5.904132
 423.0  1.212639   6.128592
 424.0  1.197833   6.341131
 425.0  1.184954   6.532000
 426.0  1.169856   6.763072
 427.0  1.157742   6.954369
 428.0  1.146093   7.143427
 429.0  1.132596   7.368925
 430.0  1.121716   7.555857
 431.0  1.109915   7.763988
 432.0  1.098620   7.968562
 433.0  1.088748   8.151776
 434.0  1.078616   8.344189
 435.0  1.069234   8.526401
 436.0  1.060430   8.701025
 437.0  1.050500   8.902261
 438.0  1.042630   9.065037
 439.0  1.034563   9.234996
 440.0  1.026405   9.410107
 441.0  1.019464   9.561716
 442.0  1.012643   9.713081
 443.0  1.005436   9.875607
 444.0  0.999665  10.007710
 445.0  0.992992  10.162676
 446.0  0.987268  10.297517
 447.0  0.982970  10.399923
 448.0  0.976764  10.549601
 449.0  0.971514  10.677898
 450.0  0.967152  10.785680
 451.0  0.953882  11.120345
 452.0  0.948611  11.256115
 453.0  0.944761  11.356352
 454.0  0.939204  11.502604
 455.0  0.934858  11.618295
 456.0  0.931079  11.719811
 457.0  0.926083  11.855412
 458.0  0.922965  11.940848
 459.0  0.919656  12.032184
 460.0  0.915415  12.150246
 461.0  0.912675  12.227146
 462.0  0.908687  12.339942
 463.0  0.905188  12.439768
 464.0  0.902627  12.513333
 465.0  0.898791  12.624361
 466.0  0.896245  12.698589
 467.0  0.893418  12.781510
 468.0  0.890311  12.873274
 469.0  0.888364  12.931128
 470.0  0.885548  13.015245
 471.0  0.882655  13.102219
 472.0  0.880875  13.156042
 473.0  0.877179  13.268470
 474.0  0.874634  13.346449
 475.0  0.872397  13.415382
 476.0  0.869826  13.495021
 477.0  0.867735  13.560176
 478.0  0.865562  13.628185
 479.0  0.863063  13.706826
 480.0  0.861318  13.762011
 481.0  0.859100  13.832486
 482.0  0.856780  13.906560
 483.0  0.855480  13.948268
 484.0  0.852790  14.034918
 485.0  0.851212  14.086018
 486.0  0.849376  14.145683
 487.0  0.847726  14.199528
 488.0  0.846398  14.243029
 489.0  0.843838  14.327215
 490.0  0.842654  14.366336
 491.0  0.840287  14.444850
 492.0  0.838616  14.500546
 493.0  0.837204  14.547740
 494.0  0.835188  14.615431
 495.0  0.833561  14.670286
 496.0  0.831894  14.726729
 497.0  0.830118  14.787051
 498.0  0.828691  14.835732
 499.0  0.827241  14.885342
 500.0  0.825646  14.940111
 501.0  0.824211  14.989568
 502.0  0.822622  15.044494
 503.0  0.821367  15.088049
 504.0  0.819745  15.144491
 505.0  0.818561  15.185852
 506.0  0.817255  15.231572
 507.0  0.815878  15.279951
 508.0  0.814172  15.340084
 509.0  0.813283  15.371519
 510.0  0.811644  15.429653
 511.0  0.810297  15.477560
 512.0  0.808945  15.525822
 513.0  0.807553  15.575665
 514.0  0.806034  15.630259
 515.0  0.804824  15.673866
 516.0  0.803424  15.724469
 517.0  0.802701  15.750660
 518.0  0.801346  15.799881
 519.0  0.799953  15.850665
 520.0  0.799047  15.883758
 521.0  0.798055  15.920065
 522.0  0.796541  15.975677
 523.0  0.795720  16.005884
 524.0  0.794130  16.064617
 525.0  0.793107  16.102488
 526.0  0.792239  16.134714
 527.0  0.790481  16.200163
 528.0  0.790080  16.215103
 529.0  0.789080  16.252497
 530.0  0.787759  16.301998
 531.0  0.787213  16.322517
 532.0  0.785613  16.382751
 533.0  0.784580  16.421782
 534.0  0.783621  16.458071
 535.0  0.782344  16.506535
 536.0  0.781205  16.549883
 537.0  0.780104  16.591888
 538.0  0.779020  16.633375
 539.0  0.778170  16.665960
 540.0  0.777091  16.707386
 541.0  0.776275  16.738829
 542.0  0.775274  16.777454
 543.0  0.774139  16.821350
 544.0  0.773524  16.845209
 545.0  0.772496  16.885124
 546.0  0.771410  16.927376
 547.0  0.770698  16.955153
 548.0  0.769861  16.987883
 549.0  0.768616  17.036657
 550.0  0.768025  17.059832
 551.0  0.767033  17.098860
 552.0  0.766011  17.139133
 553.0  0.765324  17.166286
 554.0  0.764053  17.216576
 555.0  0.763225  17.249437
 556.0  0.762455  17.280037
 557.0  0.761126  17.332994
 558.0  0.760912  17.341566
 559.0  0.759931  17.380766
 560.0  0.758890  17.422495
 561.0  0.758290  17.446566
 562.0  0.757310  17.485966
 563.0  0.756415  17.522053
 564.0  0.756029  17.537638
 565.0  0.754933  17.581968
 566.0  0.754524  17.598505
 567.0  0.753534  17.638693
 568.0  0.752366  17.686176
 569.0  0.751899  17.705215
 570.0  0.750858  17.747675
 571.0  0.749795  17.791172
 572.0  0.749133  17.818350
 573.0  0.748046  17.862967
 574.0  0.747249  17.895794
 575.0  0.746673  17.919561
 576.0  0.745593  17.964161
 577.0  0.745060  17.986235
 578.0  0.744232  18.020552
 579.0  0.743394  18.055347
 580.0  0.742829  18.078865
 581.0  0.742028  18.112253
 582.0  0.741145  18.149090
 583.0  0.740732  18.166365
 584.0  0.739659  18.211300
 585.0  0.739161  18.232185
 586.0  0.737862  18.286823
 587.0  0.737062  18.320530
 588.0  0.736478  18.345177
 589.0  0.735494  18.386808
 590.0  0.735016  18.407026
 591.0  0.734116  18.445219
 592.0  0.733730  18.461615
 593.0  0.732746  18.503515
 594.0  0.731852  18.541626
 595.0  0.730892  18.582647
 596.0  0.730458  18.601244
 597.0  0.729754  18.631439
 598.0  0.728862  18.669746
 599.0  0.728224  18.697178
 600.0  0.727387  18.733231
 601.0  0.727035  18.748442
 602.0  0.724994  18.836760
 603.0  0.724458  18.860014
 604.0  0.723729  18.891714
 605.0  0.723107  18.918781
 606.0  0.722515  18.944576
 607.0  0.721804  18.975605
 608.0  0.721128  19.005159
 609.0  0.720638  19.026628
 610.0  0.719778  19.064337
 611.0  0.719150  19.091925
 612.0  0.718632  19.114735
 613.0  0.717658  19.157633
 614.0  0.717212  19.177305
 615.0  0.716554  19.206394
 616.0  0.715859  19.237186
 617.0  0.715166  19.267868
 618.0  0.714524  19.296408
 619.0  0.713906  19.323858
 620.0  0.713208  19.354929
 621.0  0.712547  19.384405
 622.0  0.711895  19.413536
 623.0  0.711429  19.434378
 624.0  0.710540  19.474236
 625.0  0.709995  19.498669
 626.0  0.709275  19.531023
 627.0  0.708706  19.556627
 628.0  0.708364  19.572014
 629.0  0.707455  19.613037
 630.0  0.706743  19.645203
 631.0  0.706146  19.672226
 632.0  0.705379  19.707037
 633.0  0.704655  19.739927
 634.0  0.704117  19.764353
 635.0  0.703195  19.806372
 636.0  0.702740  19.827118
 637.0  0.702134  19.854805
 638.0  0.701418  19.887587
 639.0  0.700842  19.913960
 640.0  0.700116  19.947298
 641.0  0.699639  19.969223
 642.0  0.698769  20.009266
 643.0  0.698149  20.037834
 644.0  0.697566  20.064749
 645.0  0.697129  20.084949
 646.0  0.696378  20.119713
 647.0  0.695801  20.146460
 648.0  0.695018  20.182825
 649.0  0.694369  20.213001
 650.0  0.693816  20.238773
 651.0  0.693343  20.260834
 652.0  0.692732  20.289351
 653.0  0.692093  20.319218
 654.0  0.691307  20.356012
 655.0  0.690822  20.378765
 656.0  0.690188  20.408552
 657.0  0.689392  20.445969
 658.0  0.689008  20.464069
 659.0  0.688136  20.505184
 660.0  0.687648  20.528250
 661.0  0.687058  20.556139
 662.0  0.686377  20.588423
 663.0  0.685998  20.606373
 664.0  0.685271  20.640894
 665.0  0.684715  20.667347
 666.0  0.684076  20.697771
 667.0  0.683508  20.724894
 668.0  0.683025  20.747963
 669.0  0.682524  20.771879
 670.0  0.681863  20.803549
 671.0  0.681328  20.829145
 672.0  0.680647  20.861870
 673.0  0.679936  20.896032
 674.0  0.679536  20.915291
 675.0  0.678859  20.947908
 676.0  0.678273  20.976223
 677.0  0.677978  20.990448
 678.0  0.676879  21.043650
 679.0  0.676651  21.054703
 680.0  0.676046  21.084064
 681.0  0.675301  21.120243
 682.0  0.675017  21.134081
 683.0  0.674234  21.172205
 684.0  0.673581  21.204046
 685.0  0.673103  21.227388
 686.0  0.672512  21.256308
 687.0  0.672170  21.273054
 688.0  0.671586  21.301685
 689.0  0.670875  21.336580
 690.0  0.670452  21.357376
 691.0  0.669849  21.387035
 692.0  0.669273  21.415457
 693.0  0.668858  21.435923
 694.0  0.668046  21.476048
 695.0  0.667588  21.498703
 696.0  0.667251  21.515390
 697.0  0.666539  21.550671
 698.0  0.666087  21.573126
 699.0  0.665705  21.592131
 700.0  0.665038  21.625288
 701.0  0.664697  21.642294
 702.0  0.663975  21.678276
 703.0  0.663570  21.698536
 704.0  0.663165  21.718765
 705.0  0.662611  21.746492
 706.0  0.662160  21.769093
 707.0  0.661674  21.793455
 708.0  0.661182  21.818134
 709.0  0.660793  21.837713
 710.0  0.660403  21.857347
 711.0  0.659907  21.882284
 712.0  0.659520  21.901802
 713.0  0.658896  21.933310
 714.0  0.658519  21.952335
 715.0  0.658187  21.969154
 716.0  0.657526  22.002586
 717.0  0.657085  22.024933
 718.0  0.656687  22.045158
 719.0  0.656227  22.068504
 720.0  0.655830  22.088703
 721.0  0.655378  22.111689
 722.0  0.654789  22.141703
 723.0  0.654538  22.154501
 724.0  0.653871  22.188540
 725.0  0.653621  22.201321
 726.0  0.653232  22.221220
 727.0  0.652657  22.250669
 728.0  0.652234  22.272345
 729.0  0.651807  22.294252
 730.0  0.651316  22.319462
 731.0  0.651033  22.334042
 732.0  0.650452  22.363897
 733.0  0.649980  22.388245
 734.0  0.649657  22.404886
 735.0  0.649183  22.429377
 736.0  0.648783  22.450010
 737.0  0.648455  22.467001
 738.0  0.647992  22.490942
 739.0  0.647592  22.511705
 740.0  0.647152  22.534519
 741.0  0.646649  22.560593
 742.0  0.646360  22.575653
 743.0  0.645881  22.600534
 744.0  0.645310  22.630295
 745.0  0.645149  22.638657
 746.0  0.644577  22.668516
 747.0  0.644252  22.685465
 748.0  0.643852  22.706385
 749.0  0.643153  22.742975
 750.0  0.643208  22.740080
 751.0  0.642598  22.772036
 752.0  0.642098  22.798271
 753.0  0.641704  22.818958
 754.0  0.641392  22.835381
 755.0  0.640968  22.857662
 756.0  0.640596  22.877270
 757.0  0.640030  22.907087
 758.0  0.639526  22.933668
 759.0  0.639376  22.941620
 760.0  0.638811  22.971495
 761.0  0.638605  22.982380
 762.0  0.638129  23.007595
 763.0  0.637635  23.033770
 764.0  0.637596  23.035810
 765.0  0.636885  23.073597
 766.0  0.636736  23.081497
 767.0  0.636319  23.103695
 768.0  0.635527  23.145836
 769.0  0.635452  23.149845
 770.0  0.635239  23.161177
 771.0  0.634576  23.196558
 772.0  0.634641  23.193121
 773.0  0.634012  23.226702
 774.0  0.633600  23.248783
 775.0  0.633286  23.265598
 776.0  0.632748  23.294443
 777.0  0.632567  23.304152
 778.0  0.631982  23.335543
 779.0  0.631572  23.357563
 780.0  0.631306  23.371889
 781.0  0.630703  23.404348
 782.0  0.630504  23.415079
 783.0  0.630302  23.426008
 784.0  0.629766  23.454943
 785.0  0.629450  23.471991
 786.0  0.629336  23.478176
 787.0  0.628645  23.515564
 788.0  0.628394  23.529123
 789.0  0.628160  23.541800
 790.0  0.627515  23.576830
 791.0  0.627237  23.591919
 792.0  0.625675  23.676891
 793.0  0.625747  23.672960
 794.0  0.625190  23.703363
 795.0  0.624918  23.718197
 796.0  0.624756  23.727091
 797.0  0.624292  23.752434
 798.0  0.624182  23.758457
 799.0  0.623757  23.781698
 800.0  0.623442  23.798958
 801.0  0.623468  23.797554
 802.0  0.622706  23.839344
 803.0  0.622481  23.851702
 804.0  0.622415  23.855330
 805.0  0.621875  23.884958
 806.0  0.621744  23.892183
 807.0  0.621466  23.907509
 808.0  0.621072  23.929201
 809.0  0.620753  23.946770
 810.0  0.620321  23.970629
 811.0  0.619902  23.993755
 812.0  0.619877  23.995146
 813.0  0.619412  24.020840
 814.0  0.619093  24.038490
 815.0  0.618939  24.046997
 816.0  0.618458  24.073664
 817.0  0.618193  24.088331
 818.0  0.617920  24.103498
 819.0  0.617461  24.128998
 820.0  0.617442  24.130043
 821.0  0.616860  24.162374
 822.0  0.616685  24.172127
 823.0  0.616526  24.180992
 824.0  0.615935  24.213909
 825.0  0.615752  24.224108
 826.0  0.615592  24.233032
 827.0  0.615087  24.261259
 828.0  0.614976  24.267460
 829.0  0.614637  24.286371
 830.0  0.614302  24.305111
 831.0  0.614094  24.316774
 832.0  0.613837  24.331158
 833.0  0.613427  24.354156
 834.0  0.613475  24.351435
 835.0  0.613020  24.376963
 836.0  0.612740  24.392698
 837.0  0.612653  24.397579
 838.0  0.611941  24.437634
 839.0  0.611915  24.439102
 840.0  0.611627  24.455280
 841.0  0.611232  24.477551
 842.0  0.611036  24.488600
 843.0  0.610730  24.505880
 844.0  0.610268  24.531954
 845.0  0.610447  24.521847
 846.0  0.609758  24.560778
 847.0  0.609753  24.561047
 848.0  0.609514  24.574554
 849.0  0.608952  24.606407
 850.0  0.609097  24.598162
 851.0  0.608175  24.650429
 852.0  0.607980  24.661541
 853.0  0.607698  24.677549
 854.0  0.607561  24.685333
 855.0  0.607473  24.690363
 856.0  0.607237  24.703751
 857.0  0.606891  24.723450
 858.0  0.606763  24.730734
 859.0  0.606548  24.742962
 860.0  0.606284  24.758017
 861.0  0.606044  24.771721
 862.0  0.605779  24.786848
 863.0  0.605599  24.797096
 864.0  0.605271  24.815815
 865.0  0.604980  24.832476
 866.0  0.604909  24.836544
 867.0  0.604641  24.851854
 868.0  0.604558  24.856630
 869.0  0.604166  24.879066
 870.0  0.603983  24.889538
 871.0  0.603701  24.905714
 872.0  0.603480  24.918371
 873.0  0.603185  24.935341
 874.0  0.602975  24.947355
 875.0  0.602692  24.963673
 876.0  0.602506  24.974329
 877.0  0.602172  24.993572
 878.0  0.602048  25.000715
 879.0  0.601787  25.015741
 880.0  0.601388  25.038713
 881.0  0.601300  25.043800
 882.0  0.601024  25.059685
 883.0  0.600761  25.074892
 884.0  0.600522  25.088703
 885.0  0.600307  25.101114
 886.0  0.600091  25.113588
 887.0  0.599762  25.132635
 888.0  0.599519  25.146671
 889.0  0.599289  25.160011
 890.0  0.599146  25.168299
 891.0  0.598876  25.183973
 892.0  0.598667  25.196087
 893.0  0.598405  25.211292
 894.0  0.598104  25.228752
 895.0  0.597955  25.237423
 896.0  0.597678  25.253513
 897.0  0.597400  25.269676
 898.0  0.597233  25.279396
 899.0  0.597043  25.290501
 900.0  0.596760  25.306959
 901.0  0.596489  25.322788
 902.0  0.596140  25.343142
 903.0  0.595982  25.352320
 904.0  0.595820  25.361771
 905.0  0.595486  25.381285
 906.0  0.595241  25.395613
 907.0  0.595127  25.402306
 908.0  0.594868  25.417440
 909.0  0.594620  25.431957
 910.0  0.594237  25.454432
 911.0  0.594072  25.464067
 912.0  0.593812  25.479330
 913.0  0.593606  25.491419
 914.0  0.593450  25.500601
 915.0  0.593171  25.516956
 916.0  0.592820  25.537571
 917.0  0.592641  25.548096
 918.0  0.592218  25.572996
 919.0  0.592077  25.581322
 920.0  0.591866  25.593782
 921.0  0.591650  25.606514
 922.0  0.591361  25.623550
 923.0  0.591122  25.637663
 924.0  0.590896  25.650995
 925.0  0.590751  25.659552
 926.0  0.590421  25.679054
 927.0  0.590143  25.695513
 928.0  0.589946  25.707151
 929.0  0.589688  25.722441
 930.0  0.589439  25.737188
 931.0  0.589203  25.751194
 932.0  0.588778  25.776356
 933.0  0.588747  25.778194
 934.0  0.588364  25.800968
 935.0  0.588146  25.813910
 936.0  0.587959  25.825058
 937.0  0.587617  25.845411
 938.0  0.587446  25.855579
 939.0  0.587256  25.866894
 940.0  0.586888  25.888828
 941.0  0.586829  25.892296
 942.0  0.586382  25.918983
 943.0  0.586322  25.922562
 944.0  0.586098  25.935915
 945.0  0.585803  25.953583
 946.0  0.585477  25.973074
 947.0  0.585183  25.990654
 948.0  0.585066  25.997641
 949.0  0.584685  26.020443
 950.0  0.584545  26.028872
 951.0  0.584261  26.045853
 952.0  0.583973  26.063139
 953.0  0.583672  26.081251
 954.0  0.583373  26.099213
 955.0  0.583446  26.094772
 956.0  0.583085  26.116505
 957.0  0.582874  26.129196
 958.0  0.582792  26.134109
 959.0  0.582537  26.149502
 960.0  0.582415  26.156816
 961.0  0.582086  26.176641
 962.0  0.581667  26.201887
 963.0  0.581648  26.203081
 964.0  0.581356  26.220652
 965.0  0.581096  26.236410
 966.0  0.580702  26.260166
 967.0  0.580597  26.266539
 968.0  0.580286  26.285355
 969.0  0.580099  26.296707
 970.0  0.579779  26.316044
 971.0  0.579629  26.325155
 972.0  0.578240  26.409466
 973.0  0.578153  26.414757
 974.0  0.577891  26.430698
 975.0  0.577754  26.439079
 976.0  0.577745  26.439625
 977.0  0.577478  26.455843
 978.0  0.577210  26.472172
 979.0  0.577225  26.471315
 980.0  0.576902  26.490969
 981.0  0.576915  26.490154
 982.0  0.576681  26.504482
 983.0  0.576321  26.526426
 984.0  0.576251  26.530731
 985.0  0.576029  26.544287
 986.0  0.575823  26.556858
 987.0  0.575635  26.568399
 988.0  0.575360  26.585201
 989.0  0.575155  26.597769
 990.0  0.575071  26.602880
 991.0  0.574638  26.629431
 992.0  0.574513  26.637121
 993.0  0.574321  26.648872
 994.0  0.574053  26.665314
 995.0  0.573960  26.671024
 996.0  0.573594  26.693508
 997.0  0.573491  26.699856
 998.0  0.573341  26.709063
 999.0  0.572916  26.735218
1000.0  0.572773  26.744055
1001.0  0.572480  26.762114
1002.0  0.572290  26.773788
1003.0  0.572149  26.782484
1004.0  0.571753  26.806923
1005.0  0.571621  26.815077
1006.0  0.571377  26.830172
1007.0  0.571042  26.850874
1008.0  0.570742  26.869387
1009.0  0.570358  26.893139
1010.0  0.570267  26.898794
1011.0  0.570137  26.906887
1012.0  0.569827  26.926096
1013.0  0.569583  26.941223
1014.0  0.569484  26.947346
1015.0  0.569029  26.975616
1016.0  0.568769  26.991749
1017.0  0.567628  27.062761
1018.0  0.567432  27.074968
1019.0  0.567571  27.066311
1020.0  0.567186  27.090303
1021.0  0.567230  27.087576
1022.0  0.567171  27.091227
1023.0  0.566705  27.120340
1024.0  0.566787  27.115227
1025.0  0.566454  27.136023
1026.0  0.566194  27.152273
1027.0  0.566180  27.153145
1028.0  0.565800  27.176924
1029.0  0.565673  27.184847
1030.0  0.565512  27.194908
1031.0  0.565166  27.216608
1032.0  0.565075  27.222286
1033.0  0.565162  27.216877
1034.0  0.564520  27.257114
1035.0  0.564667  27.247913
1036.0  0.564277  27.272381
1037.0  0.563960  27.292316
1038.0  0.564237  27.274912
1039.0  0.563582  27.316031
1040.0  0.563536  27.318985
1041.0  0.563450  27.324377
1042.0  0.562952  27.355700
1043.0  0.563141  27.343786
1044.0  0.562821  27.363983
1045.0  0.562416  27.389465
1046.0  0.562674  27.373209
1047.0  0.562181  27.404318
1048.0  0.561530  27.445435
1049.0  0.560819  27.490417
1050.0  0.560610  27.503595
1051.0  0.560862  27.487671
1052.0  0.560420  27.515692
1053.0  0.560655  27.500772
1054.0  0.560818  27.490448
1055.0  0.559924  27.547077
1056.0  0.560415  27.515980
1057.0  0.560128  27.534149
1058.0  0.559655  27.564163
1059.0  0.559965  27.544537
1060.0  0.559319  27.585508
1061.0  0.559417  27.579315
1062.0  0.559531  27.572063
1063.0  0.558666  27.626995
1064.0  0.559229  27.591202
1065.0  0.559366  27.582525
1066.0  0.558699  27.624910
1067.0  0.559291  27.587303
1068.0  0.558824  27.616987
1069.0  0.558650  27.628019
1070.0  0.558902  27.612007
1071.0  0.558331  27.648304
1072.0  0.558459  27.640217
1073.0  0.558425  27.642347
1074.0  0.557433  27.705572
1075.0  0.558417  27.642857
1076.0  0.558757  27.621225
1077.0  0.556772  27.747765
1078.0  0.556494  27.765501
1079.0  0.556125  27.789154
1080.0  0.556848  27.742922
1081.0  0.555896  27.803802
1082.0  0.556103  27.790510
1083.0  0.556241  27.781740
1084.0  0.554885  27.868565
1085.0  0.555227  27.846636
1086.0  0.554792  27.874578
1087.0  0.554095  27.919329
1088.0  0.554945  27.864725
1089.0  0.553580  27.952456
1090.0  0.553649  27.948006
1091.0  0.554182  27.913719
1092.0  0.552825  28.001102
1093.0  0.553203  27.976734
1094.0  0.552414  28.027609
1095.0  0.549761  28.199341
1096.0  0.548554  28.277851
1097.0  0.546304  28.424732
1098.0  0.544100  28.569307
1099.0  0.545105  28.503323
1100.0  0.545010  28.509520
