 WL        Abs       T%
 348.0  1.262866   5.459264
 349.0  1.261972   5.470509
 350.0  1.252389   5.592566
 351.0  1.249783   5.626226
 352.0  1.248878   5.637957
 353.0  1.239975   5.754728
 354.0  1.240522   5.747487
 355.0  1.235438   5.815160
 356.0  1.230564   5.880796
 357.0  1.231910   5.862595
 358.0  1.227023   5.928941
 359.0  1.223616   5.975641
 360.0  1.225718   5.946780
 361.0  1.220916   6.012901
 362.0  1.220814   6.014311
 363.0  1.221968   5.998350
 364.0  1.216584   6.073182
 365.0  1.219794   6.028451
 366.0  1.217779   6.056496
 367.0  1.214865   6.097260
 368.0  1.218414   6.047645
 369.0  1.214128   6.107623
 370.0  1.206592   6.214530
 371.0  1.219783   6.028610
 372.0  1.220809   6.014377
 373.0  1.218706   6.043578
 374.0  1.223120   5.982466
 375.0  1.222925   5.985147
 376.0  1.224165   5.968081
 377.0  1.228432   5.909740
 378.0  1.228138   5.913739
 379.0  1.228699   5.906103
 380.0  1.230846   5.876978
 381.0  1.229821   5.890868
 382.0  1.230415   5.882811
 383.0  1.229843   5.890572
 384.0  1.227500   5.922427
 385.0  1.228091   5.914380
 386.0  1.227246   5.925900
 387.0  1.225353   5.951778
 388.0  1.226951   5.929919
 389.0  1.224313   5.966045
 390.0  1.224765   5.959851
 391.0  1.223674   5.974842
 392.0  1.223494   5.977314
 393.0  1.224517   5.963248
 394.0  1.222014   5.997713
 395.0  1.224179   5.967896
 396.0  1.223629   5.975462
 397.0  1.222502   5.990980
 398.0  1.223843   5.972508
 399.0  1.223723   5.974160
 400.0  1.223299   5.979999
 401.0  1.224578   5.962410
 402.0  1.223632   5.975413
 403.0  1.224528   5.963103
 404.0  1.226047   5.942283
 405.0  1.225147   5.954604
 406.0  1.227101   5.927870
 407.0  1.226463   5.936592
 408.0  1.226031   5.942503
 409.0  1.228299   5.911548
 410.0  1.228304   5.911481
 411.0  1.229077   5.900970
 412.0  1.229984   5.888659
 413.0  1.229309   5.897817
 414.0  1.230777   5.877911
 415.0  1.231081   5.873801
 416.0  1.230431   5.882595
 417.0  1.232478   5.854934
 418.0  1.232800   5.850588
 419.0  1.232100   5.860037
 420.0  1.233896   5.835842
 421.0  1.232571   5.853679
 422.0  1.233190   5.845345
 423.0  1.235025   5.820693
 424.0  1.234113   5.832937
 425.0  1.235618   5.812757
 426.0  1.235577   5.813310
 427.0  1.234949   5.821714
 428.0  1.236459   5.801507
 429.0  1.236360   5.802829
 430.0  1.236669   5.798709
 431.0  1.238106   5.779543
 432.0  1.237712   5.784793
 433.0  1.238065   5.780092
 434.0  1.239582   5.759941
 435.0  1.238865   5.769464
 436.0  1.239821   5.756772
 437.0  1.240090   5.753211
 438.0  1.240118   5.752836
 439.0  1.240713   5.744965
 440.0  1.240469   5.748193
 441.0  1.241434   5.735426
 442.0  1.242869   5.716515
 443.0  1.241243   5.737958
 444.0  1.242775   5.717745
 445.0  1.243068   5.713893
 446.0  1.242452   5.722006
 447.0  1.243896   5.703005
 448.0  1.243513   5.708038
 449.0  1.243764   5.704748
 450.0  1.243770   5.704663
 451.0  1.240080   5.753336
 452.0  1.239512   5.760870
 453.0  1.240735   5.744670
 454.0  1.240755   5.744410
 455.0  1.239231   5.764593
 456.0  1.240962   5.741668
 457.0  1.240840   5.743284
 458.0  1.241111   5.739696
 459.0  1.242509   5.721251
 460.0  1.241232   5.738098
 461.0  1.241632   5.732810
 462.0  1.242513   5.721199
 463.0  1.241534   5.734104
 464.0  1.243427   5.709171
 465.0  1.243284   5.711055
 466.0  1.242633   5.719612
 467.0  1.244194   5.699098
 468.0  1.244134   5.699878
 469.0  1.244085   5.700532
 470.0  1.245279   5.684875
 471.0  1.244887   5.690016
 472.0  1.245877   5.677055
 473.0  1.245749   5.678727
 474.0  1.244983   5.688756
 475.0  1.245860   5.677273
 476.0  1.246464   5.669387
 477.0  1.245936   5.676283
 478.0  1.247642   5.654028
 479.0  1.247183   5.660003
 480.0  1.247554   5.655180
 481.0  1.248419   5.643928
 482.0  1.247533   5.655444
 483.0  1.248781   5.639217
 484.0  1.248953   5.636982
 485.0  1.248719   5.640022
 486.0  1.249317   5.632259
 487.0  1.250118   5.621890
 488.0  1.250674   5.614690
 489.0  1.251054   5.609785
 490.0  1.251455   5.604610
 491.0  1.252848   5.586659
 492.0  1.251512   5.603864
 493.0  1.252471   5.591514
 494.0  1.253006   5.584631
 495.0  1.251775   5.600472
 496.0  1.253673   5.576055
 497.0  1.254114   5.570399
 498.0  1.253923   5.572845
 499.0  1.254677   5.563179
 500.0  1.254731   5.562492
 501.0  1.253733   5.575287
 502.0  1.255613   5.551204
 503.0  1.254959   5.559566
 504.0  1.255967   5.546672
 505.0  1.255701   5.550082
 506.0  1.255391   5.554045
 507.0  1.257081   5.532465
 508.0  1.256765   5.536499
 509.0  1.256869   5.535172
 510.0  1.257937   5.521570
 511.0  1.257458   5.527665
 512.0  1.258844   5.510056
 513.0  1.259175   5.505860
 514.0  1.258630   5.512774
 515.0  1.258825   5.510296
 516.0  1.259897   5.496712
 517.0  1.260123   5.493848
 518.0  1.259544   5.501184
 519.0  1.260587   5.487985
 520.0  1.261252   5.479586
 521.0  1.261373   5.478064
 522.0  1.262017   5.469945
 523.0  1.262527   5.463520
 524.0  1.262949   5.458226
 525.0  1.262518   5.463637
 526.0  1.263530   5.450918
 527.0  1.263995   5.445088
 528.0  1.264334   5.440841
 529.0  1.265011   5.432368
 530.0  1.264638   5.437033
 531.0  1.265544   5.425698
 532.0  1.265979   5.420270
 533.0  1.265494   5.426322
 534.0  1.265952   5.420609
 535.0  1.267990   5.395232
 536.0  1.267097   5.406334
 537.0  1.267850   5.396974
 538.0  1.268326   5.391053
 539.0  1.267714   5.398663
 540.0  1.269685   5.374216
 541.0  1.269276   5.379281
 542.0  1.269575   5.375579
 543.0  1.270733   5.361266
 544.0  1.269618   5.375039
 545.0  1.271118   5.356506
 546.0  1.271815   5.347925
 547.0  1.271838   5.347634
 548.0  1.272949   5.333979
 549.0  1.273366   5.328856
 550.0  1.273479   5.327473
 551.0  1.274474   5.315277
 552.0  1.274238   5.318164
 553.0  1.275020   5.308604
 554.0  1.275343   5.304656
 555.0  1.275103   5.307580
 556.0  1.276009   5.296528
 557.0  1.276310   5.292850
 558.0  1.276570   5.289688
 559.0  1.279465   5.254549
 560.0  1.277466   5.278786
 561.0  1.277566   5.277575
 562.0  1.278782   5.262818
 563.0  1.278796   5.262639
 564.0  1.279466   5.254531
 565.0  1.280408   5.243151
 566.0  1.280027   5.247751
 567.0  1.280038   5.247611
 568.0  1.280323   5.244177
 569.0  1.279903   5.249242
 570.0  1.280842   5.237910
 571.0  1.280988   5.236151
 572.0  1.280498   5.242061
 573.0  1.282156   5.222085
 574.0  1.281683   5.227772
 575.0  1.282438   5.218693
 576.0  1.283530   5.205595
 577.0  1.282927   5.212821
 578.0  1.283764   5.202788
 579.0  1.284802   5.190362
 580.0  1.284916   5.189009
 581.0  1.285772   5.178787
 582.0  1.288223   5.149640
 583.0  1.287124   5.162689
 584.0  1.287523   5.157944
 585.0  1.287574   5.157345
 586.0  1.283550   5.205353
 587.0  1.285183   5.185820
 588.0  1.285012   5.187853
 589.0  1.284722   5.191324
 590.0  1.285772   5.178791
 591.0  1.286818   5.166324
 592.0  1.287008   5.164065
 593.0  1.287615   5.156852
 594.0  1.287430   5.159058
 595.0  1.288102   5.151072
 596.0  1.289230   5.137721
 597.0  1.289939   5.129335
 598.0  1.289715   5.131986
 599.0  1.290560   5.121999
 600.0  1.289938   5.129351
 601.0  1.291728   5.108251
 602.0  1.290236   5.125823
 603.0  1.291017   5.116619
 604.0  1.291289   5.113419
 605.0  1.291792   5.107492
 606.0  1.292701   5.096818
 607.0  1.292769   5.096019
 608.0  1.293882   5.082979
 609.0  1.294194   5.079322
 610.0  1.293857   5.083268
 611.0  1.294616   5.074388
 612.0  1.295596   5.062953
 613.0  1.295669   5.062099
 614.0  1.296440   5.053126
 615.0  1.296918   5.047567
 616.0  1.297166   5.044680
 617.0  1.297881   5.036386
 618.0  1.297639   5.039187
 619.0  1.298232   5.032319
 620.0  1.299423   5.018540
 621.0  1.299269   5.020310
 622.0  1.300053   5.011261
 623.0  1.300306   5.008347
 624.0  1.300981   5.000568
 625.0  1.301241   4.997572
 626.0  1.301317   4.996701
 627.0  1.301882   4.990203
 628.0  1.302755   4.980177
 629.0  1.302992   4.977467
 630.0  1.303281   4.974151
 631.0  1.304343   4.962000
 632.0  1.304194   4.963702
 633.0  1.304782   4.956985
 634.0  1.305559   4.948133
 635.0  1.305240   4.951770
 636.0  1.306912   4.932734
 637.0  1.306566   4.936666
 638.0  1.307712   4.923656
 639.0  1.307728   4.923479
 640.0  1.307690   4.923906
 641.0  1.308494   4.914805
 642.0  1.309121   4.907710
 643.0  1.308864   4.910616
 644.0  1.310190   4.895648
 645.0  1.310387   4.893423
 646.0  1.310294   4.894469
 647.0  1.311481   4.881113
 648.0  1.311918   4.876204
 649.0  1.311973   4.875584
 650.0  1.312208   4.872955
 651.0  1.312753   4.866834
 652.0  1.313302   4.860692
 653.0  1.314207   4.850568
 654.0  1.314427   4.848117
 655.0  1.315086   4.840769
 656.0  1.314970   4.842058
 657.0  1.315784   4.832986
 658.0  1.316095   4.829527
 659.0  1.316286   4.827410
 660.0  1.317234   4.816887
 661.0  1.317661   4.812150
 662.0  1.317376   4.815312
 663.0  1.318671   4.800970
 664.0  1.318826   4.799260
 665.0  1.319160   4.795566
 666.0  1.320099   4.785206
 667.0  1.319816   4.788331
 668.0  1.319889   4.787520
 669.0  1.321056   4.774678
 670.0  1.320951   4.775837
 671.0  1.322056   4.763696
 672.0  1.322803   4.755506
 673.0  1.322747   4.756124
 674.0  1.323635   4.746404
 675.0  1.323804   4.744559
 676.0  1.324065   4.741709
 677.0  1.324803   4.733655
 678.0  1.325217   4.729154
 679.0  1.325453   4.726578
 680.0  1.326414   4.716127
 681.0  1.326815   4.711775
 682.0  1.327278   4.706759
 683.0  1.327724   4.701934
 684.0  1.328037   4.698542
 685.0  1.329178   4.686213
 686.0  1.329110   4.686950
 687.0  1.329406   4.683758
 688.0  1.330176   4.675453
 689.0  1.329991   4.677447
 690.0  1.331431   4.661970
 691.0  1.331459   4.661663
 692.0  1.331543   4.660762
 693.0  1.332594   4.649501
 694.0  1.332946   4.645727
 695.0  1.332920   4.646004
 696.0  1.334124   4.633149
 697.0  1.334355   4.630677
 698.0  1.334235   4.631960
 699.0  1.335281   4.620815
 700.0  1.335686   4.616513
 701.0  1.335666   4.616729
 702.0  1.336405   4.608879
 703.0  1.336768   4.605022
 704.0  1.337723   4.594915
 705.0  1.338048   4.591476
 706.0  1.338033   4.591634
 707.0  1.339014   4.581273
 708.0  1.339278   4.578490
 709.0  1.339493   4.576218
 710.0  1.340481   4.565822
 711.0  1.340515   4.565470
 712.0  1.342636   4.543222
 713.0  1.341667   4.553370
 714.0  1.341901   4.550919
 715.0  1.342373   4.545977
 716.0  1.342285   4.546893
 717.0  1.343478   4.534420
 718.0  1.344683   4.521854
 719.0  1.344781   4.520842
 720.0  1.344853   4.520086
 721.0  1.345516   4.513196
 722.0  1.345477   4.513603
 723.0  1.346512   4.502853
 724.0  1.346805   4.499821
 725.0  1.347178   4.495958
 726.0  1.347343   4.494247
 727.0  1.348187   4.485520
 728.0  1.348109   4.486327
 729.0  1.349575   4.471210
 730.0  1.349627   4.470674
 731.0  1.349533   4.471643
 732.0  1.350708   4.459563
 733.0  1.350537   4.461313
 734.0  1.351443   4.452022
 735.0  1.352600   4.440179
 736.0  1.352031   4.445992
 737.0  1.352813   4.438002
 738.0  1.352977   4.436324
 739.0  1.353719   4.428747
 740.0  1.354927   4.416445
 741.0  1.354310   4.422725
 742.0  1.355021   4.415490
 743.0  1.355527   4.410351
 744.0  1.354900   4.416719
 745.0  1.356854   4.396897
 746.0  1.356952   4.395901
 747.0  1.356789   4.397549
 748.0  1.357685   4.388489
 749.0  1.357566   4.389688
 750.0  1.358225   4.383038
 751.0  1.359513   4.370053
 752.0  1.358656   4.378685
 753.0  1.359876   4.366407
 754.0  1.360653   4.358597
 755.0  1.360409   4.361044
 756.0  1.361332   4.351790
 757.0  1.361457   4.350543
 758.0  1.362082   4.344279
 759.0  1.362752   4.337584
 760.0  1.362663   4.338476
 761.0  1.363051   4.334600
 762.0  1.364132   4.323826
 763.0  1.363882   4.326309
 764.0  1.364531   4.319857
 765.0  1.365690   4.308345
 766.0  1.364889   4.316290
 767.0  1.366792   4.297421
 768.0  1.366270   4.302592
 769.0  1.366326   4.302037
 770.0  1.367336   4.292038
 771.0  1.367074   4.294630
 772.0  1.368315   4.282378
 773.0  1.368142   4.284089
 774.0  1.367885   4.286625
 775.0  1.369477   4.270935
 776.0  1.370071   4.265095
 777.0  1.369220   4.273467
 778.0  1.370972   4.256258
 779.0  1.370488   4.261009
 780.0  1.370570   4.260200
 781.0  1.371640   4.249716
 782.0  1.371934   4.246838
 783.0  1.373101   4.235446
 784.0  1.373651   4.230086
 785.0  1.372863   4.237767
 786.0  1.373814   4.228500
 787.0  1.373137   4.235090
 788.0  1.372904   4.237370
 789.0  1.375329   4.213771
 790.0  1.376023   4.207039
 791.0  1.373762   4.229004
 792.0  1.374079   4.225916
 793.0  1.375104   4.215953
 794.0  1.375855   4.208673
 795.0  1.374805   4.218854
 796.0  1.376857   4.198969
 797.0  1.376812   4.199406
 798.0  1.376197   4.205359
 799.0  1.377532   4.192450
 800.0  1.377332   4.194386
 801.0  1.378283   4.185207
 802.0  1.379111   4.177236
 803.0  1.378594   4.182212
 804.0  1.378797   4.180253
 805.0  1.379694   4.171632
 806.0  1.379367   4.174779
 807.0  1.380688   4.162093
 808.0  1.381213   4.157071
 809.0  1.380787   4.161149
 810.0  1.381581   4.153544
 811.0  1.381386   4.155416
 812.0  1.381609   4.153277
 813.0  1.383536   4.134888
 814.0  1.382825   4.141664
 815.0  1.383561   4.134657
 816.0  1.384394   4.126733
 817.0  1.382968   4.140300
 818.0  1.385088   4.120138
 819.0  1.385345   4.117704
 820.0  1.385375   4.117416
 821.0  1.386469   4.107059
 822.0  1.386645   4.105396
 823.0  1.386182   4.109773
 824.0  1.387846   4.094063
 825.0  1.386676   4.105101
 826.0  1.387354   4.098699
 827.0  1.387924   4.093323
 828.0  1.387460   4.097701
 829.0  1.389595   4.077601
 830.0  1.388264   4.090118
 831.0  1.388879   4.084335
 832.0  1.390280   4.071174
 833.0  1.390164   4.072267
 834.0  1.390852   4.065816
 835.0  1.392143   4.053753
 836.0  1.390488   4.069225
 837.0  1.392491   4.050499
 838.0  1.392450   4.050881
 839.0  1.392149   4.053692
 840.0  1.393905   4.037339
 841.0  1.392912   4.046578
 842.0  1.393030   4.045478
 843.0  1.395174   4.025556
 844.0  1.394270   4.033945
 845.0  1.394724   4.029726
 846.0  1.395342   4.024000
 847.0  1.395292   4.024467
 848.0  1.396851   4.010045
 849.0  1.397533   4.003751
 850.0  1.398065   3.998852
 851.0  1.399475   3.985886
 852.0  1.400478   3.976692
 853.0  1.400337   3.977979
 854.0  1.400802   3.973730
 855.0  1.401001   3.971910
 856.0  1.402053   3.962296
 857.0  1.402927   3.954329
 858.0  1.403192   3.951918
 859.0  1.402953   3.954092
 860.0  1.403943   3.945087
 861.0  1.404926   3.936170
 862.0  1.404403   3.940914
 863.0  1.405627   3.929824
 864.0  1.406022   3.926253
 865.0  1.406168   3.924934
 866.0  1.406938   3.917979
 867.0  1.407386   3.913938
 868.0  1.408137   3.907176
 869.0  1.407874   3.909541
 870.0  1.408895   3.900367
 871.0  1.409677   3.893344
 872.0  1.409439   3.895477
 873.0  1.409567   3.894333
 874.0  1.410685   3.884323
 875.0  1.410765   3.883605
 876.0  1.411840   3.874003
 877.0  1.411935   3.873158
 878.0  1.412104   3.871650
 879.0  1.413448   3.859689
 880.0  1.413173   3.862131
 881.0  1.414065   3.854211
 882.0  1.414686   3.848697
 883.0  1.414424   3.851025
 884.0  1.415399   3.842384
 885.0  1.415701   3.839713
 886.0  1.415627   3.840370
 887.0  1.416524   3.832449
 888.0  1.417400   3.824724
 889.0  1.417341   3.825247
 890.0  1.418185   3.817816
 891.0  1.417656   3.822473
 892.0  1.418403   3.815901
 893.0  1.419234   3.808602
 894.0  1.419439   3.806808
 895.0  1.420369   3.798662
 896.0  1.420745   3.795374
 897.0  1.420772   3.795144
 898.0  1.421823   3.785966
 899.0  1.421395   3.789705
 900.0  1.422281   3.781976
 901.0  1.423174   3.774206
 902.0  1.423142   3.774490
 903.0  1.423017   3.775571
 904.0  1.423968   3.767319
 905.0  1.423812   3.768669
 906.0  1.424489   3.762803
 907.0  1.425298   3.755797
 908.0  1.425606   3.753137
 909.0  1.425982   3.749884
 910.0  1.426902   3.741948
 911.0  1.426458   3.745782
 912.0  1.429230   3.721949
 913.0  1.427422   3.737471
 914.0  1.427784   3.734361
 915.0  1.428882   3.724928
 916.0  1.428679   3.726669
 917.0  1.430261   3.713123
 918.0  1.429786   3.717187
 919.0  1.430042   3.714992
 920.0  1.430580   3.710390
 921.0  1.430928   3.707424
 922.0  1.430516   3.710944
 923.0  1.431620   3.701519
 924.0  1.432036   3.697972
 925.0  1.431925   3.698920
 926.0  1.433030   3.689521
 927.0  1.433375   3.686589
 928.0  1.433622   3.684493
 929.0  1.433609   3.684603
 930.0  1.434376   3.678106
 931.0  1.434854   3.674061
 932.0  1.435401   3.669437
 933.0  1.435611   3.667661
 934.0  1.436028   3.664144
 935.0  1.436394   3.661050
 936.0  1.437092   3.655175
 937.0  1.437522   3.651554
 938.0  1.437672   3.650294
 939.0  1.437662   3.650377
 940.0  1.438506   3.643294
 941.0  1.438072   3.646932
 942.0  1.439105   3.638268
 943.0  1.440104   3.629914
 944.0  1.439638   3.633809
 945.0  1.440414   3.627320
 946.0  1.440070   3.630197
 947.0  1.441220   3.620595
 948.0  1.441554   3.617813
 949.0  1.441963   3.614410
 950.0  1.442084   3.613401
 951.0  1.441748   3.616200
 952.0  1.442239   3.612113
 953.0  1.444216   3.595708
 954.0  1.443614   3.600695
 955.0  1.443454   3.602023
 956.0  1.444019   3.597334
 957.0  1.445111   3.588303
 958.0  1.444254   3.595389
 959.0  1.445352   3.586314
 960.0  1.445675   3.583647
 961.0  1.445468   3.585357
 962.0  1.446536   3.576544
 963.0  1.446334   3.578213
 964.0  1.447257   3.570611
 965.0  1.446416   3.577536
 966.0  1.447971   3.564753
 967.0  1.447979   3.564683
 968.0  1.447884   3.565462
 969.0  1.448629   3.559354
 970.0  1.448711   3.558683
 971.0  1.448942   3.556785
 972.0  1.448651   3.559174
 973.0  1.448173   3.563095
 974.0  1.449864   3.549248
 975.0  1.450100   3.547315
 976.0  1.449804   3.549735
 977.0  1.451566   3.535367
 978.0  1.451042   3.539632
 979.0  1.451393   3.536774
 980.0  1.451825   3.533256
 981.0  1.451259   3.537862
 982.0  1.452911   3.524429
 983.0  1.452828   3.525105
 984.0  1.452074   3.531233
 985.0  1.453797   3.517245
 986.0  1.453504   3.519625
 987.0  1.453749   3.517633
 988.0  1.454517   3.511422
 989.0  1.454241   3.513657
 990.0  1.455501   3.503478
 991.0  1.455532   3.503225
 992.0  1.454816   3.509001
 993.0  1.455490   3.503567
 994.0  1.456437   3.495935
 995.0  1.456223   3.497659
 996.0  1.457068   3.490853
 997.0  1.456283   3.497173
 998.0  1.456881   3.492362
 999.0  1.458132   3.482313
1000.0  1.457518   3.487244
1001.0  1.458869   3.476412
1002.0  1.458659   3.478093
1003.0  1.457986   3.483485
1004.0  1.458716   3.477635
1005.0  1.458704   3.477730
1006.0  1.458229   3.481536
1007.0  1.460243   3.465429
1008.0  1.460445   3.463816
1009.0  1.459768   3.469218
1010.0  1.459532   3.471111
1011.0  1.460301   3.464965
1012.0  1.460439   3.463862
1013.0  1.461519   3.455265
1014.0  1.460729   3.461557
1015.0  1.461844   3.452679
1016.0  1.459757   3.469306
1017.0  1.461221   3.457635
1018.0  1.460906   3.460145
1019.0  1.460863   3.460481
1020.0  1.461778   3.453203
1021.0  1.461622   3.454440
1022.0  1.461619   3.454468
1023.0  1.463133   3.442449
1024.0  1.461624   3.454427
1025.0  1.463516   3.439414
1026.0  1.463645   3.438386
1027.0  1.462790   3.445161
1028.0  1.463782   3.437301
1029.0  1.463643   3.438405
1030.0  1.463165   3.442191
1031.0  1.465205   3.426058
1032.0  1.462186   3.449959
1033.0  1.464123   3.434609
1034.0  1.465710   3.422081
1035.0  1.464627   3.430622
1036.0  1.465147   3.426517
1037.0  1.465162   3.426400
1038.0  1.465404   3.424492
1039.0  1.465961   3.420101
1040.0  1.465383   3.424657
1041.0  1.465944   3.420238
1042.0  1.467636   3.406937
1043.0  1.464403   3.432391
1044.0  1.466699   3.414296
1045.0  1.467259   3.409897
1046.0  1.465800   3.421371
1047.0  1.467074   3.411345
1048.0  1.464222   3.433823
1049.0  1.467465   3.408278
1050.0  1.467081   3.411290
1051.0  1.467691   3.406502
1052.0  1.469458   3.392675
1053.0  1.467541   3.407679
1054.0  1.468196   3.402543
1055.0  1.470952   3.381026
1056.0  1.467529   3.407776
1057.0  1.469416   3.393001
1058.0  1.470447   3.384959
1059.0  1.467376   3.408979
1060.0  1.470778   3.382373
1061.0  1.468835   3.397540
1062.0  1.467449   3.408407
1063.0  1.472111   3.372009
1064.0  1.468871   3.397264
1065.0  1.470054   3.388023
1066.0  1.474122   3.356436
1067.0  1.469096   3.395504
1068.0  1.472334   3.370283
1069.0  1.471053   3.380234
1070.0  1.469527   3.392136
1071.0  1.472885   3.366009
1072.0  1.470507   3.384492
1073.0  1.470109   3.387595
1074.0  1.473517   3.361109
1075.0  1.470556   3.384102
1076.0  1.479830   3.312609
1077.0  1.469337   3.393619
1078.0  1.472354   3.370123
1079.0  1.472375   3.369962
1080.0  1.469950   3.388830
1081.0  1.474088   3.356697
1082.0  1.473423   3.361837
1083.0  1.470554   3.384123
1084.0  1.473484   3.361369
1085.0  1.468883   3.397166
1086.0  1.469018   3.396112
1087.0  1.473474   3.361448
1088.0  1.466761   3.413805
1089.0  1.471482   3.376899
1090.0  1.472178   3.371488
1091.0  1.466606   3.415029
1092.0  1.474822   3.351031
1093.0  1.470603   3.383736
1094.0  1.465752   3.421751
1095.0  1.471842   3.374098
1096.0  1.458784   3.477087
1097.0  1.458638   3.478260
1098.0  1.460040   3.467051
1099.0  1.456132   3.498385
1100.0  1.460353   3.464555
